Timestamp, Decibels, Group
"1429255584553","6.381349690024298","Control"
"1429255585628","6.657742225595717","Control"
"1429255586683","2.216780365500818","Control"
"1429255587748","5.664348893610876","Control"
"1429255588812","1.289159784538369","Control"
"1429255589863","3.7629391335902245","Control"
"1429255590907","0.6535688255964688","Control"
"1429255591964","4.019845641601717","Control"
"1429255593021","-0.904433104563377","Control"
"1429255594063","-1.2022227006809592","Control"
"1429255595115","1.4865748650642552","Control"
"1429255596165","12.538967138987982","Control"
"1429255597216","3.337588549892706","Control"
"1429255598261","5.699470474611227","Control"
"1429255599334","5.7094791828107425","Control"
"1429255600381","4.578647922234847","Control"
"1429255601422","6.416767780350674","Control"
"1429255602461","5.926802390527335","Control"
"1429255603501","7.13184718249889","Control"
"1429255604540","9.183380555375152","Control"
"1429255605582","2.1316239026499915","Control"
"1429255606620","-0.918724987077135","Control"
"1429255607665","3.800405286453315","Control"
"1429255608717","1.047322696820729","Control"
"1429255609765","9.772058746487996","Control"
"1429255610825","10.768495465119031","Control"
"1429255611877","1.0701053712283017","Control"
"1429255612925","-1.0194320820391993","Control"
"1429255613984","-0.14271386926014823","Control"
"1429255615033","-0.2678824388850064","Control"
"1429255616083","4.721783774619333","Control"
"1429255617125","1.1493774044682643","Control"
"1429255618177","1.4130690133632031","Control"
"1429255619221","0.5966904892701181","Control"
"1429255620288","5.268337437061485","Control"
"1429255621334","3.1605451795589152","Control"
"1429255622381","1.4539823703940904","Control"
"1429255623431","0.3034680582931298","Control"
"1429255624482","3.2450908794109723","Control"
"1429255625529","-0.5066963839074438","Control"
"1429255626579","-0.1984874787787526","Control"
"1429255627620","-6.815061126611612","Control"
"1429255628661","6.937197252142183","Control"
"1429255629704","6.754360459184631","Control"
"1429255630746","9.707066268796503","Control"
"1429255631801","-1.246670846996685","Control"
"1429255632842","1.188743757037354","Control"
"1429255633892","3.2914628422037255","Control"
"1429255634943","-2.5763278334300352","Control"
"1429255635984","5.71947637129753","Control"
"1429255637030","3.2561542991184944","Control"
"1429255638075","0.9180446253173065","Control"
"1429255639048","-1.0738664964932851","Control"
"1429255640094","3.7190233827861285","Control"
"1429255641176","1.502825364917695","Control"
"1429255642224","2.748488963127193","Control"
"1429255643270","4.727385767485601","Control"
"1429255644318","7.228960141783192","Control"
"1429255645360","0.16569330808972813","Control"
"1429255646403","5.275350670900771","Control"
"1429255647462","9.492957222248508","Control"
"1429255648541","0.8249286687411473","Control"
"1429255649581","2.2317216931038297","Control"
"1429255650629","-4.7258953538079425","Control"
"1429255654045","0.016070105672017894","Control"
"1429255655098","1.423998098967521","Control"
"1429255656144","-2.375266497954559","Control"
"1429255657187","1.4376401461225072","Control"
"1429255658238","-5.099661438314338","Control"
"1429255659289","-3.1950892556031056","Control"
"1429255660351","2.1918208953429072","Control"
"1429255661397","-1.7630434795847973","Control"
"1429255662441","-1.541264036272552","Control"
"1429255663484","2.774238823252337","Control"
"1429255664535","4.479335877007072","Control"
"1429255665581","3.413924543379501","Control"
"1429255666634","7.86695358611494","Control"
"1429255667680","-2.023059591749186","Control"
"1429255668732","19.249842088579477","Control"
"1429255669776","2.510830097929211","Control"
"1429255670812","3.3134580163733234","Control"
"1429255671856","-2.9476895984101494","Control"
"1429255672904","1.155012104398641","Control"
"1429255673947","-0.5306009507809848","Control"
"1429255674987","-0.23146356105249138","Control"
"1429255676018","-6.935749724493126","Control"
"1429255677059","-0.7382416666554209","Control"
"1429255678099","-1.0738664964932851","Control"
"1429255679176","-3.8312789142377737","Control"
"1429255680216","-5.07077584588611","Control"
