Timestamp, Decibels, Group
"1429529373607","-8.015280843860724","Control"
"1429529374667","-9.29505554954106","Control"
"1429529375692","9.924237810642465","Control"
"1429529376740","-3.957200076357057","Control"
"1429529377788","-6.751839653205151","Control"
"1429529378843","-3.7516369613038463","Control"
"1429529379893","3.066132406107229","Control"
"1429529380928","-3.731840053273847","Control"
"1429529381979","-7.315680988610778","Control"
"1429529383024","-7.7836433928644215","Control"
"1429529384073","-0.11333101592792479","Control"
"1429529385116","0.593686550233411","Control"
"1429529386194","-2.99751752437812","Control"
"1429529387244","0.6326569573813762","Control"
"1429529388294","-2.1087561677504216","Control"
"1429529389338","-1.0920873750821485","Control"
"1429529390383","-2.2493209906300082","Control"
"1429529391428","-3.3735083971458164","Control"
"1429529392488","-2.9884366143632506","Control"
"1429529393541","-9.23895703610012","Control"
"1429529394586","-7.360608104144754","Control"
"1429529395640","-11.056839373155615","Control"
"1429529396684","-7.481562394815454","Control"
"1429529397725","-3.354553911417584","Control"
"1429529398774","-4.251315320944996","Control"
"1429529399685","-4.204208844085643","Control"
"1429529400740","-9.146257227322199","Control"
"1429529401781","-2.7556050132574104","Control"
"1429529402839","-9.717903580543352","Control"
"1429529403887","-7.496800801597738","Control"
"1429529404934","-6.156775664325106","Control"
"1429529405979","-3.599378282377661","Control"
"1429529407053","-2.3246689395077107","Control"
"1429529408099","-6.558042841285651","Control"
"1429529409148","-0.43199319785282286","Control"
"1429529410198","-0.6511206791144554","Control"
"1429529411241","-0.5682986962916511","Control"
"1429529412285","-2.7600241889508363","Control"
"1429529413329","-3.1394993721721693","Control"
"1429529414378","-0.08079955603480157","Control"
"1429529415421","3.5389655707667975","Control"
"1429529416466","-1.3663233927578766","Control"
"1429529417521","-0.5820476340861422","Control"
"1429529418565","2.1993162701541262","Control"
"1429529419610","-4.183354357145348","Control"
"1429529420662","8.169824408857952","Control"
"1429529421705","-7.263558048256513","Control"
"1429529422755","2.625718161058586","Control"
"1429529423788","-1.5990802446709669","Control"
"1429529424840","1.013036245834487","Control"
"1429529425885","9.497269977867433","Control"
"1429529426933","6.141993506059302","Control"
"1429529428033","-2.4219079505307937","Control"
"1429529429085","-4.37819606237423","Control"
"1429529430134","-3.8112998608331217","Control"
"1429529431181","-6.709946213608894","Control"
"1429529432227","-1.4533532917035368","Control"
"1429529433281","-9.581115089937242","Control"
"1429529434325","-4.3569201432536495","Control"
"1429529435374","-6.42895802270388","Control"
"1429529436428","-4.70375158238028","Control"
"1429529437472","7.88643887725542","Control"
"1429529438521","-10.920050882549507","Control"
"1429529439565","-5.3283278307429125","Control"
"1429529440624","2.6162019841132196","Control"
"1429529441665","0.4299114327372996","Control"
"1429529442715","2.8440801776046247","Control"
"1429529443766","-4.837469009192395","Control"
"1429529444813","2.837121259108692","Control"
"1429529445863","0.5121849895366128","Control"
"1429529446911","-6.702983576251643","Control"
"1429529447984","-4.167746285311919","Control"
"1429529449029","-7.558023184670642","Control"
"1429529450073","-6.462742155681176","Control"
"1429529451120","-7.775765034375935","Control"
"1429529452166","-6.3283869689280525","Control"
"1429529453219","-13.433918389387136","Control"
"1429529454262","-6.065755029805438","Control"
"1429529455302","-6.1111461203892095","Control"
"1429529456345","-1.7512286199466458","Control"
"1429529457396","-9.137041428433179","Control"
"1429529458446","-0.40161702283206213","Control"
"1429529459317","-7.831064200212739","Control"
"1429529460357","0.03531506842996522","Control"
"1429529461404","3.0230823889015035","Control"
"1429529462471","-2.742360960417382","Control"
"1429529463519","-1.5105853654810273","Control"
"1429529464563","-1.9181172693920616","Control"
"1429529465604","-2.724733578135923","Control"
"1429529466651","15.788480240137762","Control"
"1429529467724","9.77936614761204","Control"
"1429529468774","7.179835645107982","Control"
"1429529469828","-1.6495008217509874","Control"
"1429529470879","-1.180083632693271","Control"
"1429529471922","-4.7258953538079425","Control"
"1429529472963","-1.938200260161128","Control"
"1429529474004","-3.383001173651408","Control"
"1429529475052","4.652393808985588","Control"
"1429529476098","-1.2988161386602912","Control"
"1429529477142","-3.0980391997148637","Control"
"1429529478194","-1.6611780222165322","Control"
"1429529479247","-6.209218930889202","Control"
"1429529480297","-2.902638202608685","Control"
"1429529481348","10.50185638501825","Control"
"1429529482401","4.612762304618595","Control"
"1429529483447","-1.2652582489927189","Control"
"1429529484498","-10.652771651389877","Control"
"1429529485548","-0.10681496938222379","Control"
"1429529486602","-6.496658206732119","Control"
"1429529487648","0.43603256733739776","Control"
"1429529488724","-1.0665888340331162","Control"
"1429529489769","5.15534866151021","Control"
"1429529490824","0.6893010239689819","Control"
"1429529491874","18.622751195400497","Control"
"1429529492921","0.1625365246139249","Control"
"1429529493964","2.4309537211504297","Control"
"1429529495020","-1.012199867101744","Control"
"1429529496064","-7.689571466425544","Control"
"1429529497135","-1.8025428184058991","Control"
"1429529498182","-1.1396413221621025","Control"
"1429529499228","-1.3100309751286456","Control"
"1429529500285","-8.954749540689056","Control"
"1429529501334","-0.644188604015416","Control"
"1429529502381","-6.900078669684781","Control"
"1429529503440","-6.2157966590627485","Control"
"1429529504487","-6.942901548394971","Control"
"1429529505529","-0.8085731411121639","Control"
"1429529506581","0.2097682322860897","Control"
"1429529507624","0.4848469684575904","Control"
"1429529508677","1.4212671165089077","Control"
"1429529509750","3.086450285870192","Control"
"1429529510806","1.8268245715152533","Control"
"1429529511851","-1.2950810753311537","Control"
"1429529512896","0.22858923561563607","Control"
"1429529513940","-5.804553480764966","Control"
"1429529514985","0.3065740442507985","Control"
