Timestamp, Decibels, Group
"1429702234282","9.209047107317463","Control"
"1429702235381","6.121348727111904","Control"
"1429702236403","17.091518313055985","Control"
"1429702237466","-3.13026888284645","Control"
"1429702238514","0.25362063518177963","Control"
"1429702239569","3.735779384390642","Control"
"1429702240612","12.890230622016912","Control"
"1429702241654","12.690291773968095","Control"
"1429702242697","9.523101638952838","Control"
"1429702243737","7.9407662866521145","Control"
"1429702244782","7.772810852986611","Control"
"1429702245830","-0.1459847748299893","Control"
"1429702246901","1.6981423714070552","Control"
"1429702247950","5.742758494165738","Control"
"1429702248999","7.286154835740688","Control"
"1429702250047","9.912942096333275","Control"
"1429702251094","5.0660419973374715","Control"
"1429702252132","10.31747687423358","Control"
"1429702253177","10.631470485420294","Control"
"1429702254216","5.390258884358326","Control"
"1429702255266","0.6982111526060936","Control"
"1429702256311","4.4908530804245546","Control"
"1429702257346","3.18733283267406","Control"
"1429702258397","9.520951932311977","Control"
"1429702259437","7.391188353084619","Control"
"1429702260476","6.770605433063634","Control"
"1429702261518","4.704956085200854","Control"
"1429702262556","2.7297137282823893","Control"
"1429702263597","1.2279324973570045","Control"
"1429702264636","-0.5958183696508279","Control"
"1429702265685","5.7094791828107425","Control"
"1429702266762","1.118321045681632","Control"
"1429702267810","3.383470604109629","Control"
"1429702268856","3.95887751829523","Control"
"1429702269900","-3.6531005711613913","Control"
"1429702270940","-3.0248173571335935","Control"
"1429702271985","-3.185799533179547","Control"
"1429702273033","-4.815039326907647","Control"
"1429702274076","4.729252295834476","Control"
"1429702275119","4.4908530804245546","Control"
"1429702276166","7.6962245253962855","Control"
"1429702277214","1.8424513636848114","Control"
"1429702278263","5.869706469407964","Control"
"1429702279315","-0.06133900352215505","Control"
"1429702280356","4.357474163812399","Control"
"1429702281363","2.093787820004347","Control"
"1429702282406","-0.5271819821723591","Control"
"1429702283446","1.155012104398641","Control"
"1429702284501","2.027812296670209","Control"
"1429702285543","1.597018739548015","Control"
"1429702286591","-2.6240645441527","Control"
"1429702287674","3.558208164912005","Control"
"1429702288721","1.2641644014242261","Control"
"1429702289765","3.5089476551995236","Control"
"1429702290807","5.828692654238358","Control"
"1429702291855","10.092940631124446","Control"
"1429702292901","3.1784127911834927","Control"
"1429702293944","-0.755771217787996","Control"
"1429702294994","2.4915334731904757","Control"
"1429702296055","15.184400636363826","Control"
"1429702297088","2.293702044854939","Control"
"1429702298114","5.341695477126834","Control"
"1429702299165","7.816086304180604","Control"
"1429702300207","6.071919942269158","Control"
"1429702301259","17.05818031397476","Control"
"1429702302305","10.291938788371624","Control"
"1429702303346","3.81907793349714","Control"
"1429702304404","2.804572384046398","Control"
"1429702305455","4.050169969986908","Control"
"1429702306501","-3.056775988439395","Control"
"1429702307529","4.658040719773754","Control"
"1429702308600","9.139684920381233","Control"
"1429702309639","7.737242589099363","Control"
"1429702310674","5.622351472858628","Control"
"1429702311721","4.966732334259537","Control"
"1429702312765","10.981882562342255","Control"
