Timestamp, Decibels, Group
"1429262918789","-5.75449057768888","Control"
"1429262919838","9.200128210743216","Control"
"1429262920878","-3.8362808663702843","Control"
"1429262921921","-5.111242626214157","Control"
"1429262922966","-2.473076815083611","Control"
"1429262924024","2.179314212637728","Control"
"1429262925083","3.802482008432859","Control"
"1429262926127","10.862037431565103","Control"
"1429262927178","6.183136437893548","Control"
"1429262928220","-2.589320939275584","Control"
"1429262929268","0.6625156654996813","Control"
"1429262930321","-1.030291707923149","Control"
"1429262931365","-3.2603970041584533","Control"
"1429262932415","-5.128643412610895","Control"
"1429262933468","-3.3261995130994526","Control"
"1429262934518","-7.870780271412908","Control"
"1429262935567","-8.178707859470016","Control"
"1429262936613","-3.866353220603838","Control"
"1429262937660","2.1441993929573675","Control"
"1429262938718","-2.7071418969063004","Control"
"1429262939786","-3.5945108742155063","Control"
"1429262940838","9.14193107752798","Control"
"1429262941882","6.558525377306333","Control"
"1429262942930","-2.6852022801946154","Control"
"1429262943978","-0.04838948246825783","Control"
"1429262945021","-2.0149419372909794","Control"
"1429262946067","-6.675188705691529","Control"
"1429262947117","1.2641644014242261","Control"
"1429262948172","-2.8712406845752247","Control"
"1429262949223","-3.171883552144557","Control"
"1429262950265","-0.6580582910152819","Control"
"1429262951311","-2.8354962323278117","Control"
"1429262952363","-4.121089648662489","Control"
"1429262953418","-2.047458174191171","Control"
"1429262954456","-5.117039015910794","Control"
"1429262955498","-6.014168302739135","Control"
"1429262956539","-3.093444706278951","Control"
"1429262957584","-0.11985195440092125","Control"
"1429262958625","-1.8940788140913456","Control"
"1429262959673","-8.532252171359724","Control"
"1429262960751","-12.118752927823284","Control"
"1429262961803","-6.027036289741661","Control"
"1429262962853","-9.220337758577879","Control"
"1429262963898","-5.661393334484832","Control"
"1429262964943","-8.644664457432324","Control"
"1429262965991","-4.152166210034922","Control"
"1429262967043","-2.5763278334300352","Control"
"1429262968093","-4.561176960410087","Control"
"1429262969151","-3.9622750923577414","Control"
"1429262970204","0.36846165653572005","Control"
"1429262971259","1.3196123371718536","Control"
"1429262972303","10.809370315318755","Control"
"1429262973348","-0.8474995806854635","Control"
"1429262974228","-6.723888254544644","Control"
"1429262975278","-13.479354707319262","Control"
"1429262976323","-10.78538322937014","Control"
"1429262977373","-12.949203697725046","Control"
"1429262978421","-10.718824362391588","Control"
"1429262979465","-16.717350846668264","Control"
"1429262980505","-13.525029955278322","Control"
"1429262981587","-7.18227733090945","Control"
"1429262982648","-0.4117306156355498","Control"
"1429262983700","-4.298678665654726","Control"
"1429262984744","-7.720815707446597","Control"
"1429262985823","-7.942730067768734","Control"
"1429262986869","-10.954046580107395","Control"
"1429262987913","-4.362234239251813","Control"
"1429262988955","-13.122350088375017","Control"
"1429262990001","-6.455974808523058","Control"
"1429262991053","-9.590814576861506","Control"
"1429262992099","-10.382834152531437","Control"
"1429262993141","0.20662742963459557","Control"
"1429262994178","0.18146003893572754","Control"
"1429262995222","-0.12964255055840668","Control"
"1429262996271","2.3992844768971713","Control"
"1429262997316","0.7573795669524962","Control"
"1429262998360","5.486578647574322","Control"
"1429262999400","3.222921674833856","Control"
"1429263000440","0.2348538515655742","Control"
"1429263001512","2.4770328193417166","Control"
"1429263002563","1.3856859842584925","Control"
"1429263003602","5.716145253466455","Control"
"1429263004649","-2.9838997170869153","Control"
"1429263005704","0.2191838317317436","Control"
"1429263006743","-3.7565932465385083","Control"
"1429263007786","-4.31452401447851","Control"
"1429263008823","-7.926689639132384","Control"
"1429263009879","-7.697371996485581","Control"
"1429263010930","-6.3283869689280525","Control"
"1429263011980","-7.323152722093508","Control"
"1429263013031","-5.6428930300721465","Control"
"1429263014081","-3.2416874877417747","Control"
"1429263015124","-4.330398322225789","Control"
"1429263016165","-8.480856224724855","Control"
"1429263017220","-7.219128848377353","Control"
"1429263018265","-2.443191689771594","Control"
"1429263019320","-9.417859732493767","Control"
"1429263020363","-8.186960486825342","Control"
"1429263021405","-4.420904886655109","Control"
"1429263022482","-5.581508395518616","Control"
"1429263023529","-11.301528501495849","Control"
"1429263024579","-7.815228480898284","Control"
"1429263025625","-5.717131854986494","Control"
"1429263026682","-1.1948367396593202","Control"
"1429263027725","-8.74093222978701","Control"
"1429263028763","-9.50390667367248","Control"
"1429263029803","-7.481562394815454","Control"
"1429263030858","-2.2243495609586668","Control"
"1429263031903","-1.7198006719979784","Control"
"1429263032943","-4.018296855614267","Control"
"1429263033984","-6.871646926988899","Control"
"1429263035880","-9.100275703114278","Control"
"1429263036931","-13.00653651075711","Control"
"1429263037977","-6.9143295172426145","Control"
"1429263039018","-5.227911803241897","Control"
"1429263040078","-5.544884772862812","Control"
"1429263041120","3.1404000843948077","Control"
"1429263042165","-4.11075545394188","Control"
"1429263043212","-4.787083430106343","Control"
"1429263044286","-4.604797339032155","Control"
"1429263045341","-6.935749724493126","Control"
"1429263046389","-6.640569729460592","Control"
"1429263047430","-3.354553911417584","Control"
"1429263048480","-5.861221319854116","Control"
"1429263049519","-9.668802886545219","Control"
"1429263050565","-8.865018477812708","Control"
"1429263051625","-8.84718296920901","Control"
"1429263052727","-10.874929276465025","Control"
"1429263053775","-8.421276150383507","Control"
"1429263054833","-4.426258285677002","Control"
"1429263055883","-12.302449283344085","Control"
"1429263056931","-8.714571391228748","Control"
"1429263057980","-9.164718211185773","Control"
"1429263059027","-9.998117869399646","Control"
"1429263060065","4.527223800922418","Control"
"1429263061104","-5.10545010206612","Control"
"1429263062154","-6.001319351227288","Control"
"1429263063200","-4.167746285311919","Control"
"1429263064275","-10.121033453186756","Control"
"1429263065327","-10.920050882549507","Control"
"1429263066381","-11.86289084502723","Control"
"1429263067428","-4.11075545394188","Control"
"1429263068468","-7.744322865605291","Control"
"1429263069515","-9.590814576861506","Control"
"1429263070559","-4.610265321358197","Control"
"1429263071602","-5.848596478041273","Control"
"1429263072646","-4.261818211750797","Control"
"1429263073694","-1.8621306782546343","Control"
"1429263074755","-9.370421659154896","Control"
"1429263075804","-8.09660999271381","Control"
"1429263076855","-7.241315040869161","Control"
"1429263077901","-1.9341799455149191","Control"
"1429263078940","-5.181055912740662","Control"
"1429263079986","-9.836890230807375","Control"
"1429263081037","-2.7865865632850193","Control"
"1429263082077","-2.8087840955246604","Control"
"1429263083131","-7.519708655679745","Control"
"1429263084180","-5.093876629816755","Control"
"1429263085245","-5.111242626214157","Control"
"1429263086285","-3.6727186249852832","Control"
"1429263087370","-5.472097562242469","Control"
"1429263088419","0.2348538515655742","Control"
"1429263089465","-2.9476895984101494","Control"
"1429263090513","-4.038758324765846","Control"
"1429263091565","-1.5374232713910168","Control"
"1429263092623","-3.44495839947842","Control"
"1429263093680","-2.6110194008174075","Control"
"1429263094730","-6.772862389497764","Control"
"1429263095566","-3.218357122820495","Control"
"1429263096606","-5.198597264319581","Control"
"1429263097660","-2.672065061197069","Control"
"1429263098704","-5.163549914934267","Control"
"1429263099760","-12.329011657678269","Control"
"1429263100816","-8.776204926537034","Control"
"1429263101857","-12.355655511815907","Control"
"1429263102899","-6.7658491556584766","Control"
"1429263103945","1.4865748650642552","Control"
"1429263105032","-3.2510372083841377","Control"
"1429263106085","-3.8312789142377737","Control"
"1429263107145","4.382760614387592","Control"
"1429263108199","0.3838649051868345","Control"
"1429263109245","-6.510261795476875","Control"
"1429263110301","-6.091663742939567","Control"
"1429263111343","-6.268598582386917","Control"
"1429263112399","-4.615736748082783","Control"
"1429263113444","-8.336864508021273","Control"
"1429263114500","-7.807321434709936","Control"
"1429263115541","-16.850640771295602","Control"
"1429263116590","-0.9223016351153462","Control"
"1429263117629","-0.7592813773177094","Control"
"1429263118688","3.739963339017817","Control"
"1429263119735","-1.1249815893352468","Control"
"1429263120802","-7.999105998147264","Control"
"1429263121854","-6.702983576251643","Control"
"1429263122901","-6.523886723193114","Control"
"1429263123937","-8.178707859470016","Control"
"1429263125010","-4.209430298789362","Control"
"1429263126049","-6.900078669684781","Control"
"1429263127095","-4.848705607962678","Control"
"1429263128139","3.4226060929658746","Control"
"1429263129180","5.187275594227591","Control"
"1429263130221","-1.3062910871750375","Control"
"1429263131264","6.884933676947468","Control"
"1429263132320","-3.7565932465385083","Control"
"1429263133357","-2.8981458882400886","Control"
"1429263134403","-6.836237625450664","Control"
"1429263135471","-11.16086324687177","Control"
"1429263136519","-9.49430369907568","Control"
"1429263137570","-4.8768608664504844","Control"
"1429263138606","-3.8513040289014056","Control"
