timestamp, decibels, decibels_avg, tag 
"1430217444123","1.9227449364426588","-19.615451012711468","2015_4_28_12"
"1430217445220","2.0963153595647603","-14.196187940798518","2015_4_28_12"
"1430217446257","11.206104864419224","-6.954966967914672","2015_4_28_12"
"1430217447306","-1.822360051821112","-2.319438978278894","2015_4_28_12"
"1430217448375","-0.30112354198209407","2.6203363133246875","2015_4_28_12"
"1430217449417","-2.6983593990518213","1.6961154462257912","2015_4_28_12"
"1430217450447","1.2390968814622834","1.5246717506052958","2015_4_28_12"
"1430217451500","-0.9330404244140971","-0.9031573071613683","2015_4_28_12"
"1430217452545","4.128521304064835","0.2870189640158211","2015_4_28_12"
"1430217453602","21.545204201047174","4.656284512621674","2015_4_28_12"
"1430217454658","20.83603856309121","9.363164105050283","2015_4_28_12"
"1430217455704","1.3582163546646007","9.386987999690746","2015_4_28_12"
"1430217475644","-4.512364464326503","8.671123191708265","2015_4_28_12"
"1430217476704","3.2295783794422577","8.491334606783749","2015_4_28_12"
"1430217477770","19.34020643984738","8.05033505454379","2015_4_28_12"
"1430217478806","8.47704861148752","5.578537064223051","2015_4_28_12"
"1430217479832","17.38637313742146","8.784168420774424","2015_4_28_12"
"1430217480887","14.055629114426145","12.497767136524953","2015_4_28_12"
"1430217481937","9.835531837324268","13.818957828101356","2015_4_28_12"
"1430217482992","2.8626100825268046","10.523438556637242","2015_4_28_12"
"1430217484039","1.1437390468291395","9.056776643705565","2015_4_28_12"
"1430217485082","-1.5797653831693466","5.263548939587402","2015_4_28_12"
"1430217486124","7.050796302274954","3.862582377157164","2015_4_28_12"
"1430217487175","2.025264741398076","2.3005289579719257","2015_4_28_12"
"1430217488223","3.264994900022213","2.381005921471007","2015_4_28_12"
"1430217489266","0.47266906300945355","2.2467919247070696","2015_4_28_12"
"1430217490306","6.905295785223256","3.9438041583855905","2015_4_28_12"
"1430217491357","6.156257355034853","3.7648963689375705","2015_4_28_12"
"1430217492326","13.795382516788433","6.118919924015642","2015_4_28_12"
"1430217493367","2.8162109890814433","6.029163141827488","2015_4_28_12"
"1430217494405","11.217607597755684","8.178150848776733","2015_4_28_12"
"1430217495455","2.9294515426751353","7.382982000267108","2015_4_28_12"
"1430217496505","3.3616522313257686","6.824060975525294","2015_4_28_12"
"1430217497561","8.130803608679102","5.691145193903427","2015_4_28_12"
"1430217498609","10.419854263296068","7.211873848746352","2015_4_28_12"
"1430217499657","0.6893010239689819","5.106212533989011","2015_4_28_12"
"1430217500697","4.946733416786338","5.509668908811252","2015_4_28_12"
"1430217501774","0.2723469585791468","4.891807854261927","2015_4_28_12"
"1430217502824","-7.138260904087922","1.8379949517085226","2015_4_28_12"
"1430217503879","-6.744843366368518","-1.5949445742243946","2015_4_28_12"
"1430217504920","6.567592068774753","-0.41928636526324026","2015_4_28_12"
"1430217505974","-2.2534898842248294","-1.8593310254654738","2015_4_28_12"
"1430217507020","-2.2285064835735753","-2.359501713896018","2015_4_28_12"
"1430217508060","-8.463791603051218","-2.6246078536886777","2015_4_28_12"
"1430217509107","-9.708061211628376","-3.2172514227406497","2015_4_28_12"
"1430217510155","-2.2701854965503623","-4.984806935805672","2015_4_28_12"
"1430217511209","-0.9905392832128784","-4.732216815603282","2015_4_28_12"
"1430217512254","-3.8212836431254975","-5.050772247513667","2015_4_28_12"
"1430217513304","-6.455974808523058","-4.649208888608035","2015_4_28_12"
"1430217514352","-3.2416874877417747","-3.3559341438307144","2015_4_28_12"
"1430217515427","1.4403659862949068","-2.6138238472616604","2015_4_28_12"
"1430217516477","5.296356460190729","-1.3564446985809386","2015_4_28_12"
"1430217517521","5.044471068275595","0.4167062436992797","2015_4_28_12"
"1430217518564","-4.463824749837312","0.8151362554364289","2015_4_28_12"
"1430217519605","0.2816950021412501","1.5198127534130337","2015_4_28_12"
"1430217520644","-7.831064200212739","-0.33447328388849545","2015_4_28_12"
"1430217521682","-1.0957361420495066","-1.6128918043365428","2015_4_28_12"
"1430217522772","0.10869492145632235","-2.600047033700397","2015_4_28_12"
"1430217523821","-0.5442902989858447","-1.8161401435301034","2015_4_28_12"
"1430217524865","-3.1672498419049933","-2.505929112339352","2015_4_28_12"
"1430217525904","-3.340365142177897","-1.6077893007323838","2015_4_28_12"
"1430217526958","-6.23555978394407","-2.6357540291112964","2015_4_28_12"
"1430217528003","-3.006607938225196","-3.2588146010476002","2015_4_28_12"
"1430217529052","-8.236641592554637","-4.797284859761358","2015_4_28_12"
"1430217530096","-1.257818514372509","-4.415398594254862","2015_4_28_12"
"1430217531149","-0.7838922933850258","-3.904104024496287","2015_4_28_12"
"1430217532198","-2.473076815083611","-3.1516074307241957","2015_4_28_12"
"1430217533242","-4.843085491533625","-3.518902941385882","2015_4_28_12"
"1430217534285","-8.072131189368676","-3.486000860748689","2015_4_28_12"
"1430217535341","-10.479048067688021","-5.330246771411791","2015_4_28_12"
"1430217536390","-3.9826048608850737","-5.969989284911802","2015_4_28_12"
"1430217537435","-14.47587176122102","-8.370548274139283","2015_4_28_12"
"1430217538478","-9.248281663552895","-9.251587508543137","2015_4_28_12"
"1430217539524","-0.42185599813605734","-7.721532470296613","2015_4_28_12"
"1430217540573","-0.178761755755655","-5.66147520791014","2015_4_28_12"
"1430217541625","2.4818690609132434","-4.368580423550476","2015_4_28_12"
"1430217542701","2.134140457683694","-1.0465779797695338","2015_4_28_12"
"1430217543756","-5.710920993343194","-0.3391058457275937","2015_4_28_12"
"1430217544800","1.2474607623570502","-0.005242493628972222","2015_4_28_12"
"1430217545842","2.5516936363810454","0.5408485847983678","2015_4_28_12"
"1430217546888","6.780927347098381","1.4006602420353957","2015_4_28_12"
"1430217547944","1.3499584966779352","1.2438238498342433","2015_4_28_12"
"1430217548994","6.203635052344443","3.6267350589717706","2015_4_28_12"
"1430217550039","10.567858176640154","5.490814541828391","2015_4_28_12"
