timestamp, decibels, decibels_avg, tag
"1430822358748","-9.54242509439325","-21.90848501887865","2015_5_5_12"
"1430822359831","3.6706690374829454","-16.17435121138206","2015_5_5_12"
"1430822360699","11.58974386429871","-8.85640243852232","2015_5_5_12"
"1430822361763","-5.316453748732284","-4.919693188268776","2015_5_5_12"
"1430822362824","14.411760490965566","2.962658909924337","2015_5_5_12"
"1430822363867","-6.295120403414777","3.6121198481200323","2015_5_5_12"
"1430822364921","2.988944170039179","3.4757748746312784","2015_5_5_12"
"1430822365964","8.15348218458637","2.7885225386888104","2015_5_5_12"
"1430822367022","14.349711576004665","6.7217556036362","2015_5_5_12"
"1430822368070","-4.899450969269883","2.8595133115891107","2015_5_5_12"
"1430822369118","-4.753654692354115","3.167806453801243","2015_5_5_12"
"1430822370163","-2.6939714779491246","2.0312233242035824","2015_5_5_12"
"1430822371205","0.7514808301294791","0.5508230533122044","2015_5_5_12"
"1430822372259","11.804779037385098","0.041836545588290794","2015_5_5_12"
"1430822373299","4.904768108460621","2.0026803611343915","2015_5_5_12"
"1430822374338","3.837710524778263","3.720953404560867","2015_5_5_12"
"1430822375381","4.060254598587609","5.071798619868214","2015_5_5_12"
"1430822376431","1.5406253794813143","5.229627529738582","2015_5_5_12"
"1430822377486","7.88643887725542","4.4459594977126455","2015_5_5_12"
"1430822378524","4.0521878326137255","4.275443442543266","2015_5_5_12"
"1430822379592","2.7789124255378495","4.063683822695184","2015_5_5_12"
"1430822380647","4.413781681782354","4.134389239334133","2015_5_5_12"
"1430822381687","9.862445591498552","5.79875328173758","2015_5_5_12"
"1430822382739","6.44132154832871","5.509729815952238","2015_5_5_12"
"1430822383781","2.570857217542505","5.213463692937994","2015_5_5_12"
"1430822384828","-4.659632683013862","3.7257546712276524","2015_5_5_12"
"1430822385884","-1.4305656363819867","2.556885207594784","2015_5_5_12"
"1430822386926","1.9664637922785828","0.9776888477507898","2015_5_5_12"
"1430822387967","5.217321432275366","0.7328888245401209","2015_5_5_12"
"1430822389008","0.03211053430836888","0.22513948789329374","2015_5_5_12"
"1430822390053","4.684344537179316","2.0939349319319294","2015_5_5_12"
"1430822391106","3.4852891569726268","3.0771058906028523","2015_5_5_12"
"1430822392160","-3.3261995130994526","2.018573229527245","2015_5_5_12"
"1430822393214","2.0201673881778013","1.379142420707732","2015_5_5_12"
"1430822394258","-2.5202478942472712","0.8686707349966042","2015_5_5_12"
"1430822395302","-2.641488601426148","-0.5964958927244888","2015_5_5_12"
"1430822396370","2.164282383726434","-0.8606972473737272","2015_5_5_12"
"1430822397410","-10.78538322937014","-2.3525339906278644","2015_5_5_12"
"1430822398455","-11.529014837022636","-5.062370435667953","2015_5_5_12"
