timestamp, decibels, decibels_avg, tag
"1430383480271","-13.049785843124955","-22.60995716862499","2015_4_30_10"
"1430383481338","4.128521304064835","-16.784252907812025","2015_4_30_10"
"1430383482370","17.465550682713648","-8.291142771269294","2015_4_30_10"
"1430383483417","5.8221124345008715","-2.12672028436912","2015_4_30_10"
"1430383484470","4.122519307070468","3.697783577044974","2015_4_30_10"
"1430383485522","3.934369936633842","7.0946147329967335","2015_4_30_10"
"1430383486562","-4.162549821119795","5.4364005079598074","2015_4_30_10"
"1430383487629","-4.572061535315747","1.028878064353928","2015_4_30_10"
"1430383488666","-3.8965300534058667","-0.9148504332274194","2015_4_30_10"
"1430383489710","-5.07077584588611","-2.753509463818735","2015_4_30_10"
"1430383490743","-3.354553911417584","-4.211294233429021","2015_4_30_10"
"1430383491797","-3.4737037857960558","-4.073525026364273","2015_4_30_10"
"1430383493723","-2.672065061197069","-3.693525731540537","2015_4_30_10"
"1430383494777","-2.112858122791507","-3.336791345417665","2015_4_30_10"
"1430383495822","-0.41847955897281414","-2.406332088035006","2015_4_30_10"
"1430383496866","1.4075993093801427","-1.4539014438754607","2015_4_30_10"
"1430383497905","-6.786905868123806","-2.1165418603410107","2015_4_30_10"
"1430383498954","-6.065755029805438","-2.795279854062685","2015_4_30_10"
"1430383500000","-7.650673552612746","-3.9028429400269316","2015_4_30_10"
"1430383501061","-5.6799331273040154","-4.9551336536931725","2015_4_30_10"
"1430383502114","-8.856096145607435","-7.0078727446906885","2015_4_30_10"
"1430383503162","1.714002186473348","-5.3076911337712565","2015_4_30_10"
"1430383504235","-4.490757762542751","-4.992691680318719","2015_4_30_10"
"1430383505270","-3.213698560285618","-4.105296681853295","2015_4_30_10"
"1430383506321","0.8483014097547488","-2.7996497744415416","2015_4_30_10"
"1430383507360","-1.552796531400765","-1.3389898516002074","2015_4_30_10"
"1430383508399","-5.798279815170399","-2.8414462519289567","2015_4_30_10"
"1430383509436","-3.148739681169234","-2.5730426356542533","2015_4_30_10"
"1430383510482","-4.167746285311919","-2.7638521806595135","2015_4_30_10"
"1430383511528","-7.527358052596915","-4.438984073129847","2015_4_30_10"
"1430383512565","0.47266906300945355","-4.033890954247803","2015_4_30_10"
"1430383513650","-2.6458500826315556","-3.4034050077400337","2015_4_30_10"
"1430383514703","-6.1306722949025625","-3.999791530486699","2015_4_30_10"
"1430383515746","-5.956497115775397","-4.3575416965793945","2015_4_30_10"
"1430383516792","-5.4119040459571846","-3.934450895251449","2015_4_30_10"
