timestamp, decibels, decibels_avg, tag
"1429692044008","5.324285389842518","-18.935142922031496","2015_4_22_10"
"1429692045109","2.1542466926757857","-13.50429358349634","2015_4_22_10"
"1429692046137","15.902660643930634","-5.323761454710213","2015_4_22_10"
"1429692047183","0.9527073502873971","-0.1332199846527331","2015_4_22_10"
"1429692048234","-0.5203480796655687","4.762710399414153","2015_4_22_10"
"1429692049276","17.077567965328555","7.11336691451136","2015_4_22_10"
"1429692050320","-6.654400766838608","5.351637422608482","2015_4_22_10"
"1429692051368","-3.801327540979883","1.4108397856263786","2015_4_22_10"
"1429692052417","4.251642971781589","2.0706269099252173","2015_4_22_10"
"1429692053469","-0.9689325814291267","1.9809100095725056","2015_4_22_10"
"1429692054508","6.820625938460258","-0.07047839580115411","2015_4_22_10"
"1429692055551","11.803125999100907","3.6210269573867486","2015_4_22_10"
"1429692056606","11.159940992345202","6.613280664051766","2015_4_22_10"
"1429692057656","1.7377377429902525","6.110499618293498","2015_4_22_10"
"1429692058716","-3.0522032641231664","5.69384548175469","2015_4_22_10"
"1429692059761","2.2664851628738023","4.783017326637399","2015_4_22_10"
"1429692060807","6.143579535395958","3.651108033896409","2015_4_22_10"
"1429692061858","-3.5073607487317067","0.7176476856810281","2015_4_22_10"
"1429692062915","5.559820233508175","1.4820641837846125","2015_4_22_10"
"1429692063950","-5.544884772862812","0.9835278820366835","2015_4_22_10"
"1429692064993","-5.076545284582502","-0.4850782074545775","2015_4_22_10"
"1429692066050","-4.748095722796007","-2.6634132590929704","2015_4_22_10"
"1429692067117","-8.873949984654255","-3.7367311062774804","2015_4_22_10"
"1429692068167","-9.173963437857527","-6.683487840550621","2015_4_22_10"
"1429692069214","4.858922495649798","-4.602726386848099","2015_4_22_10"
"1429692070299","-2.3246689395077107","-4.05235111783314","2015_4_22_10"
"1429692071353","-4.309239019099113","-3.964579777093762","2015_4_22_10"
"1429692072394","-5.7420198079399345","-3.338193741750898","2015_4_22_10"
"1429692073435","3.6812037745391315","-0.7671602992715659","2015_4_22_10"
"1429692074476","-3.781417183521127","-2.495228235105751","2015_4_22_10"
"1429692075531","-8.776204926537034","-3.785535432511616","2015_4_22_10"
"1429692076574","-2.628417282724405","-3.449371085236674","2015_4_22_10"
"1429692077629","-6.744843366368518","-3.649935796922391","2015_4_22_10"
"1429692078683","-3.952128023869536","-5.176602156604124","2015_4_22_10"
"1429692079731","-0.8085731411121639","-4.582033348122332","2015_4_22_10"
"1429692080771","-3.4497426957371187","-3.5167409019623483","2015_4_22_10"
"1429692081823","-7.375635598616484","-4.466184565140765","2015_4_22_10"
"1429692082869","-12.934929430522239","-5.704201777971509","2015_4_22_10"
"1429692083917","-15.093403090682415","-7.932456791334085","2015_4_22_10"
"1429692084960","-9.619978195657286","-9.694737802243107","2015_4_22_10"
"1429692086014","-8.670813668265238","-10.738951996748733","2015_4_22_10"
"1429692087063","-8.09660999271381","-10.883146875568197","2015_4_22_10"
"1429692088108","-3.061351121354268","-8.908431213734602","2015_4_22_10"
"1429692089151","-1.0339146025066697","-6.096533516099454","2015_4_22_10"
"1429692090194","-5.723347160896108","-5.317207309147219","2015_4_22_10"
"1429692091274","1.253032211963128","-3.332438133101546","2015_4_22_10"
"1429692093178","1.4376401461225072","-1.4255881053342823","2015_4_22_10"
"1429692094223","1.621075688837053","-0.4891027432960181","2015_4_22_10"
"1429692095268","-2.920630730302056","-0.8664459688550954","2015_4_22_10"
"1429692096315","-4.888148573871502","-0.699406251450174","2015_4_22_10"
"1429692097356","1.0273387184191116","-0.7445449501589773","2015_4_22_10"
"1429692098396","-1.942222436495131","-1.420517466682505","2015_4_22_10"
"1429692099449","-6.169856825891036","-2.9787039696281226","2015_4_22_10"
"1429692100487","0.08961203650907981","-2.3766554162658955","2015_4_22_10"
"1429692101537","1.3609672302657618","-1.1268322554384427","2015_4_22_10"
"1429692102595","-3.7714790936062155","-2.086595817843508","2015_4_22_10"
"1429692103636","-4.209430298789362","-2.5400373903023543","2015_4_22_10"
"1429692104693","-5.88019305576509","-2.4821046362771653","2015_4_22_10"
"1429692105751","-3.866353220603838","-3.273297687699749","2015_4_22_10"
"1429692106795","-6.510261795476875","-4.847543492848276","2015_4_22_10"
"1429692107829","-3.3735083971458164","-4.767949353556196","2015_4_22_10"
"1429692108875","0.4329725392493577","-3.839468785948452","2015_4_22_10"
"1429692109916","-1.5220771726321771","-2.96784560932187","2015_4_22_10"
"1429692110955","-5.569283355304798","-3.308431636262062","2015_4_22_10"
"1429692112010","-4.528604836096849","-2.912100244386057","2015_4_22_10"
"1429692113096","-7.323152722093508","-3.7020291093755953","2015_4_22_10"
"1429692114147","-5.334270964493811","-4.855477810124229","2015_4_22_10"
"1429692115187","-2.9884366143632506","-5.148749698470443","2015_4_22_10"
"1429692116227","-8.007189655909011","-5.6363309585912855","2015_4_22_10"
"1429692117276","-3.8362808663702843","-5.4978661646459726","2015_4_22_10"
"1429692118331","-2.777723409824065","-4.588780302192084","2015_4_22_10"
"1429692119387","-3.1210481923435123","-4.146135747762025","2015_4_22_10"
"1429692120435","-3.0476329458708835","-4.157975014063551","2015_4_22_10"
"1429692121490","0.8278537031645015","-2.3909663422488485","2015_4_22_10"
"1429692122535","-2.8533500713746314","-2.194380183249718","2015_4_22_10"
"1429692123588","3.8542393397339056","-0.8679876333381241","2015_4_22_10"
"1429692124628","-3.731840053273847","-0.9901460055241909","2015_4_22_10"
"1429692125673","-3.416307830440157","-1.0638809824380455","2015_4_22_10"
"1429692126715","-5.975678329985005","-2.424587389067947","2015_4_22_10"
"1429692127768","-4.394187272116098","-2.7327548292162405","2015_4_22_10"
"1429692128823","-2.3372907237167144","-3.9710608419063647","2015_4_22_10"
"1429692129867","-14.290520817189256","-6.0827969946894465","2015_4_22_10"
"1429692130914","-2.1539845710177423","-5.830332342804963","2015_4_22_10"
"1429692131972","-1.8462005689969625","-5.004436790607355","2015_4_22_10"
"1429692133022","-4.8768608664504844","-5.100971509474232","2015_4_22_10"
"1429692134085","-6.6474824951562","-5.963009863762129","2015_4_22_10"
"1429692135129","-7.263558048256513","-4.557617309975581","2015_4_22_10"
"1429692136172","1.9304760358743485","-3.7407251885971626","2015_4_22_10"
"1429692137247","-4.267074423492478","-4.224899959496265","2015_4_22_10"
"1429692138292","-4.871222508811359","-4.22377228796844","2015_4_22_10"
"1429692139332","-7.689571466425544","-4.432190082222308","2015_4_22_10"
"1429692140386","-1.3700892240061415","-3.2534963173722344","2015_4_22_10"
"1429692141435","-1.0085860165657081","-3.841308727860246","2015_4_22_10"
"1429692142487","-2.1251756237515966","-3.4129289679120705","2015_4_22_10"
"1429692143535","-4.079826437387021","-3.254649753627203","2015_4_22_10"
"1429692144576","-7.1309464702762515","-3.142924754397344","2015_4_22_10"
"1429692145615","-0.4658695654360364","-2.9620808226833226","2015_4_22_10"
"1429692146656","-3.4353977054607734","-3.447443160462336","2015_4_22_10"
"1429692147705","-6.885851165049037","-4.3995782687218234","2015_4_22_10"
"1429692148735","-2.733542797590882","-4.130321540762596","2015_4_22_10"
"1429692149786","-6.585464772943012","-4.021225201295948","2015_4_22_10"
"1429692150832","-6.059289908823617","-5.139909269973463","2015_4_22_10"
"1429692151872","-13.107788660592362","-7.074387460999782","2015_4_22_10"
"1429692152912","-0.9258797565410517","-5.882393179298185","2015_4_22_10"
"1429692153805","6.012553697198843","-4.133173880340239","2015_4_22_10"
"1429692154874","1.8216093869466516","-2.4517590483623075","2015_4_22_10"
"1429692155927","-0.38142509671881686","-1.3161860859413472","2015_4_22_10"
"1429692156979","-1.2541010353352087","1.0545514391100834","2015_4_22_10"
"1429692158034","-0.7242434530888942","1.094878699800515","2015_4_22_10"
"1429692159082","-3.931869379961417","-0.894005915631537","2015_4_22_10"
"1429692160120","-2.076010079434187","-1.6735298089077049","2015_4_22_10"
"1429692161173","-5.263220346327127","-2.6498888588293665","2015_4_22_10"
"1429692162214","-5.649055420992617","-3.5288797359608486","2015_4_22_10"
"1429692163262","-8.70580219347424","-5.125191484037918","2015_4_22_10"
"1429692164309","-0.9366229732947741","-4.526142202704589","2015_4_22_10"
"1429692165354","-5.975678329985005","-5.306075852814753","2015_4_22_10"
"1429692166402","-1.822360051821112","-4.61790379391355","2015_4_22_10"
"1429692167450","-8.583954048049593","-5.2048835193249445","2015_4_22_10"
"1429692168492","-13.433918389387136","-6.1505067585075235","2015_4_22_10"
"1429692169549","-13.449037435220276","-8.652989650892625","2015_4_22_10"
"1429692170590","-10.763140221982788","-9.610482029292182","2015_4_22_10"
"1429692171658","-7.512065989425051","-10.74842321681297","2015_4_22_10"
"1429692172704","-8.749736984355522","-10.781579804074154","2015_4_22_10"
"1429692173742","-7.123638190805915","-9.51952376435791","2015_4_22_10"
"1429692174794","-6.388589756526114","-8.107434228619079","2015_4_22_10"
"1429692175838","-5.364047783639379","-7.027615740950397","2015_4_22_10"
"1429692176906","-8.767373314552916","-7.27867720597597","2015_4_22_10"
"1429692177942","-8.566685872107387","-7.2420669835263425","2015_4_22_10"
"1429692178997","-1.8820844881742311","-6.1937562430000055","2015_4_22_10"
"1429692180043","-6.942901548394971","-6.304618601373777","2015_4_22_10"
"1429692181089","-3.7913666572757725","-5.990082376101056","2015_4_22_10"
"1429692182134","-5.175216658982549","-5.2716510449869824","2015_4_22_10"
"1429692183178","-8.732136391427183","-5.304741148850942","2015_4_22_10"
"1429692184225","-2.45598701195497","-5.41952165360709","2015_4_22_10"
"1429692185277","-6.510261795476875","-5.332993703023471","2015_4_22_10"
"1429692186319","-5.748252954700477","-5.724370962508411","2015_4_22_10"
"1429692187363","-8.662088514705772","-6.421745333653055","2015_4_22_10"
