timestamp, decibels, decibels_avg, tag
"1431077446578","-10.049121478300691","-22.009824295660138","2015_5_8_11"
"1431077447637","-2.4346719346617713","-17.496758682592493","2015_5_8_11"
"1431077448670","2.3208339101700464","-12.032591900558483","2015_5_8_11"
"1431077449724","-1.084794436250624","-7.249550787808607","2015_5_8_11"
"1431077450776","4.676837285512266","-1.3141833307061548","2015_5_8_11"
"1431077451826","5.887691376731218","1.8731792403002274","2015_5_8_11"
"1431077452862","1.3057835018386115","2.6212703276003033","2015_5_8_11"
"1431077453911","0.4145896971748827","2.2400214850012707","2015_5_8_11"
"1431077454970","-2.751188084793011","1.9067427552927936","2015_5_8_11"
"1431077456019","-4.8094409447363535","0.009487109243069548","2015_5_8_11"
"1431077457063","5.964119242859651","0.0247726824687561","2015_5_8_11"
"1431077458130","-2.358367874651463","-0.7080575928292587","2015_5_8_11"
"1431077459174","-7.196999181277964","-2.230375368519828","2015_5_8_11"
"1431077460227","-8.421276150383507","-3.364392981637927","2015_5_8_11"
"1431077461273","-9.248281663552895","-4.252161125401235","2015_5_8_11"
"1431077462335","-9.379888569779325","-7.320962687929031","2015_5_8_11"
"1431077463369","2.6233400940654805","-6.324621094185642","2015_5_8_11"
"1431077464399","-2.6458500826315556","-5.414391274456361","2015_5_8_11"
"1431077465440","-5.370015416741225","-4.804139127727904","2015_5_8_11"
"1431077466488","-9.417859732493767","-4.838054741516078","2015_5_8_11"
"1431077467537","-4.698224449111964","-3.9017219173826065","2015_5_8_11"
"1431077468580","-4.803846168608576","-5.3871591699174175","2015_5_8_11"
"1431077469639","1.9304760358743485","-4.471893946216237","2015_5_8_11"
"1431077470707","-7.315680988610778","-4.861027060590148","2015_5_8_11"
"1431077471755","-2.400676237103884","-3.457590361512171","2015_5_8_11"
"1431077472803","3.9200418486749067","-1.7339371019547964","2015_5_8_11"
"1431077473853","2.734411343128136","-0.22628559960745384","2015_5_8_11"
"1431077474908","-0.8262453540000012","-0.7776298775823239","2015_5_8_11"
"1431077475956","-3.8362808663702843","-0.08174985313422525","2015_5_8_11"
"1431077477017","-4.90510768691564","-0.5826361430965765","2015_5_8_11"
"1431077478069","-7.021962736382852","-2.7710370601081284","2015_5_8_11"
"1431077479115","-3.340365142177897","-3.9859923571693345","2015_5_8_11"
"1431077480164","-0.06782101101556892","-3.834307488572448","2015_5_8_11"
"1431077481219","-1.012199867101744","-3.26949128871874","2015_5_8_11"
"1431077482266","-3.8513040289014056","-3.0587305571158936","2015_5_8_11"
"1431077483337","-4.5448756300612505","-2.5633131358515735","2015_5_8_11"
"1431077484384","-4.984691002119778","-2.8921783078399494","2015_5_8_11"
"1431077485430","-8.015280843860724","-4.48167027440898","2015_5_8_11"
"1431077486480","-5.292754171578712","-5.337781135304374","2015_5_8_11"
"1431077487523","-8.055850229328993","-6.178690375389891","2015_5_8_11"
"1431077488563","-7.160241235441727","-6.701763496465986","2015_5_8_11"
"1431077489634","-7.831064200212739","-7.271038136084579","2015_5_8_11"
"1431077490523","-9.091108536418421","-7.486203674596117","2015_5_8_11"
"1431077491553","-5.8422909317476055","-7.596111026629896","2015_5_8_11"
"1431077492605","-8.49795443819511","-7.68453186840312","2015_5_8_11"
"1431077493645","-1.942222436495131","-6.640928108613801","2015_5_8_11"
"1431077494694","-2.8488831699452155","-5.644491902560297","2015_5_8_11"
"1431077495748","-6.435704345092013","-5.113411064295015","2015_5_8_11"
"1431077496785","-2.795458770019723","-4.504044631949439","2015_5_8_11"
"1431077497841","-2.9476895984101494","-3.393991663992446","2015_5_8_11"
"1431077498883","-7.000329127097096","-4.40561300211284","2015_5_8_11"
"1431077499931","-5.088095671441584","-4.853455502412114","2015_5_8_11"
"1431077500984","-1.499108742400121","-3.866136381873735","2015_5_8_11"
"1431077502028","-2.3204657506339816","-3.7711377779965867","2015_5_8_11"
"1431077503074","-6.985936597477486","-4.578787177810054","2015_5_8_11"
"1431077504127","-6.137190786494101","-4.406159509689455","2015_5_8_11"
"1431077505173","-9.484711329643485","-5.2854826413298355","2015_5_8_11"
"1431077506194","-6.455974808523058","-6.276855854554422","2015_5_8_11"
"1431077507243","-6.921463718578447","-7.197055448143315","2015_5_8_11"
"1431077508316","-6.2223793722524405","-7.044344003098305","2015_5_8_11"
"1431077509362","-5.956497115775397","-7.008205268954566","2015_5_8_11"
"1431077510400","-3.623756321501246","-5.836014267326117","2015_5_8_11"
"1431077511443","-2.039317695958893","-4.9526828448132845","2015_5_8_11"
"1431077512494","-7.167580390621138","-5.001906179221822","2015_5_8_11"
"1431077513537","-8.088442723999158","-5.375118849571166","2015_5_8_11"
"1431077514581","-3.0796757898346536","-4.7997545843830185","2015_5_8_11"
"1431077515628","-2.956727985945873","-4.666348917271943","2015_5_8_11"
"1431077516676","-2.619713985765695","-4.782428175233304","2015_5_8_11"
"1431077517732","-1.739429809477532","-3.696798059004582","2015_5_8_11"
"1431077518780","-2.266008583924515","-2.532311230989653","2015_5_8_11"
"1431077519816","-6.815061126611612","-3.279388298345046","2015_5_8_11"
"1431077520862","-4.436974992327127","-3.575437699621297","2015_5_8_11"
"1431077521900","-9.018117437657745","-4.8551183899997055","2015_5_8_11"
