sensor;timestamp;timestamp_str;temperature
0972JSD_4;1526065138;11/05/2018 18:58;-7,00
11163328;1526065144;11/05/2018 18:59;-12,20
13162055;1526065182;11/05/2018 18:59;-18,60
11163328;1526065204;11/05/2018 19:00;-12,40
13162055;1526065242;11/05/2018 19:00;-18,70
11163328;1526065264;11/05/2018 19:01;-12,60
13162055;1526065302;11/05/2018 19:01;-18,70
11163328;1526065324;11/05/2018 19:02;-12,90
13162055;1526065362;11/05/2018 19:02;-19,00
11163328;1526065384;11/05/2018 19:03;-13,10
13162055;1526065422;11/05/2018 19:03;-19,00
11163328;1526065444;11/05/2018 19:04;-13,30
13162055;1526065482;11/05/2018 19:04;-19,10
11163328;1526065504;11/05/2018 19:05;-13,50
13162055;1526065542;11/05/2018 19:05;-19,30
11163328;1526065564;11/05/2018 19:06;-13,70
0972JSD_3;1526065592;11/05/2018 19:06;-10,00
13162055;1526065602;11/05/2018 19:06;-19,40
11163328;1526065624;11/05/2018 19:07;-13,90
13162055;1526065662;11/05/2018 19:07;-19,40
11163328;1526065684;11/05/2018 19:08;-14,10
13162055;1526065722;11/05/2018 19:08;-19,60
11163328;1526065744;11/05/2018 19:09;-14,20
13162055;1526065782;11/05/2018 19:09;-19,60
11163328;1526065804;11/05/2018 19:10;-14,40
13162055;1526065842;11/05/2018 19:10;-19,60
11163328;1526065864;11/05/2018 19:11;-14,50
13162055;1526065902;11/05/2018 19:11;-19,70
11163328;1526065924;11/05/2018 19:12;-14,70
13162055;1526065962;11/05/2018 19:12;-19,70
0972JSD_4;1526065976;11/05/2018 19:12;-10,67
11163328;1526065984;11/05/2018 19:13;-14,80
13162055;1526066022;11/05/2018 19:13;-19,80
11163328;1526066044;11/05/2018 19:14;-15,00
13162055;1526066082;11/05/2018 19:14;-19,80
11163328;1526066104;11/05/2018 19:15;-15,20
13162055;1526066111;11/05/2018 19:15;-20,00
13162055;1526066141;11/05/2018 19:15;-20,00
11163328;1526066164;11/05/2018 19:16;-15,40
13162055;1526066171;11/05/2018 19:16;-20,00
13162055;1526066201;11/05/2018 19:16;-20,10
11163328;1526066224;11/05/2018 19:17;-15,50
13162055;1526066231;11/05/2018 19:17;-20,10
13162055;1526066261;11/05/2018 19:17;-20,10
11163328;1526066284;11/05/2018 19:18;-15,70
13162055;1526066291;11/05/2018 19:18;-20,20
13162055;1526066321;11/05/2018 19:18;-20,20
11163328;1526066344;11/05/2018 19:19;-15,90
13162055;1526066351;11/05/2018 19:19;-20,40
13162055;1526066381;11/05/2018 19:19;-20,40
11163328;1526066404;11/05/2018 19:20;-16,10
13162055;1526066411;11/05/2018 19:20;-20,50
13162055;1526066441;11/05/2018 19:20;-20,50
0972JSD_3;1526066461;11/05/2018 19:21;-13,00
11163328;1526066464;11/05/2018 19:21;-16,10
13162055;1526066471;11/05/2018 19:21;-20,40
13162055;1526066501;11/05/2018 19:21;-20,40
11163328;1526066524;11/05/2018 19:22;-16,10
13162055;1526066531;11/05/2018 19:22;-20,40
13162055;1526066561;11/05/2018 19:22;-20,20
11163328;1526066584;11/05/2018 19:23;-16,10
13162055;1526066591;11/05/2018 19:23;-20,20
13162055;1526066621;11/05/2018 19:23;-20,20
11163328;1526066644;11/05/2018 19:24;-16,10
13162055;1526066651;11/05/2018 19:24;-20,20
13162055;1526066681;11/05/2018 19:24;-20,10
11163328;1526066704;11/05/2018 19:25;-16,20
13162055;1526066711;11/05/2018 19:25;-20,10
13162055;1526066741;11/05/2018 19:25;-20,10
11163328;1526066764;11/05/2018 19:26;-16,20
13162055;1526066771;11/05/2018 19:26;-20,10
13162055;1526066801;11/05/2018 19:26;-20,00
11163328;1526066824;11/05/2018 19:27;-16,30
13162055;1526066831;11/05/2018 19:27;-20,00
13162055;1526066861;11/05/2018 19:27;-20,00
0972JSD_4;1526066876;11/05/2018 19:27;-13,67
11163328;1526066884;11/05/2018 19:28;-16,30
13162055;1526066921;11/05/2018 19:28;-19,80
11163328;1526066944;11/05/2018 19:29;-16,40
13162055;1526066981;11/05/2018 19:29;-19,80
11163328;1526067004;11/05/2018 19:30;-16,40
13162055;1526067041;11/05/2018 19:30;-19,70
11163328;1526067064;11/05/2018 19:31;-16,50
13162055;1526067101;11/05/2018 19:31;-19,60
11163328;1526067124;11/05/2018 19:32;-16,50
13162055;1526067161;11/05/2018 19:32;-19,60
11163328;1526067184;11/05/2018 19:33;-16,50
13162055;1526067221;11/05/2018 19:33;-19,40
11163328;1526067244;11/05/2018 19:34;-16,50
13162055;1526067281;11/05/2018 19:34;-19,30
11163328;1526067304;11/05/2018 19:35;-16,50
13162055;1526067341;11/05/2018 19:35;-19,30
0972JSD_3;1526067361;11/05/2018 19:36;-15,00
11163328;1526067364;11/05/2018 19:36;-16,50
13162055;1526067401;11/05/2018 19:36;-19,10
11163328;1526067424;11/05/2018 19:37;-16,50
13162055;1526067461;11/05/2018 19:37;-19,00
11163328;1526067484;11/05/2018 19:38;-16,50
13162055;1526067521;11/05/2018 19:38;-19,00
11163328;1526067544;11/05/2018 19:39;-16,50
13162055;1526067581;11/05/2018 19:39;-18,90
11163328;1526067604;11/05/2018 19:40;-16,50
13162055;1526067641;11/05/2018 19:40;-18,70
11163328;1526067664;11/05/2018 19:41;-16,50
0972JSD_4;1526067693;11/05/2018 19:41;-15,00
13162055;1526067701;11/05/2018 19:41;-18,60
11163328;1526067724;11/05/2018 19:42;-16,50
13162055;1526067761;11/05/2018 19:42;-18,50
11163328;1526067784;11/05/2018 19:43;-16,40
13162055;1526067821;11/05/2018 19:43;-18,50
11163328;1526067844;11/05/2018 19:44;-16,40
13162055;1526067881;11/05/2018 19:44;-18,30
11163328;1526067904;11/05/2018 19:45;-16,40
13162055;1526067941;11/05/2018 19:45;-18,20
11163328;1526067964;11/05/2018 19:46;-16,30
13162055;1526068001;11/05/2018 19:46;-18,10
11163328;1526068024;11/05/2018 19:47;-16,30
13162055;1526068061;11/05/2018 19:47;-17,90
11163328;1526068084;11/05/2018 19:48;-16,20
13162055;1526068121;11/05/2018 19:48;-17,80
11163328;1526068144;11/05/2018 19:49;-16,20
13162055;1526068181;11/05/2018 19:49;-17,60
11163328;1526068204;11/05/2018 19:50;-16,10
13162055;1526068241;11/05/2018 19:50;-17,40
0972JSD_3;1526068250;11/05/2018 19:50;-16,00
11163328;1526068264;11/05/2018 19:51;-16,10
13162055;1526068301;11/05/2018 19:51;-17,30
11163328;1526068324;11/05/2018 19:52;-16,00
13162055;1526068361;11/05/2018 19:52;-17,10
11163328;1526068384;11/05/2018 19:53;-15,90
13162055;1526068421;11/05/2018 19:53;-16,90
11163328;1526068444;11/05/2018 19:54;-15,80
13162055;1526068481;11/05/2018 19:54;-16,70
11163328;1526068504;11/05/2018 19:55;-15,70
13162055;1526068541;11/05/2018 19:55;-16,60
11163328;1526068564;11/05/2018 19:56;-15,70
0972JSD_4;1526068593;11/05/2018 19:56;-15,67
13162055;1526068601;11/05/2018 19:56;-16,30
11163328;1526068624;11/05/2018 19:57;-15,60
13162055;1526068661;11/05/2018 19:57;-16,20
11163328;1526068684;11/05/2018 19:58;-15,50
13162055;1526068721;11/05/2018 19:58;-16,10
11163328;1526068744;11/05/2018 19:59;-15,40
13162055;1526068781;11/05/2018 19:59;-15,80
11163328;1526068804;11/05/2018 20:00;-15,40
13162055;1526068841;11/05/2018 20:00;-15,70
11163328;1526068864;11/05/2018 20:01;-15,30
13162055;1526068901;11/05/2018 20:01;-15,60
11163328;1526068924;11/05/2018 20:02;-15,30
13162055;1526068961;11/05/2018 20:02;-15,50
11163328;1526068984;11/05/2018 20:03;-15,20
13162055;1526069021;11/05/2018 20:03;-15,30
11163328;1526069044;11/05/2018 20:04;-15,20
13162055;1526069081;11/05/2018 20:04;-15,20
11163328;1526069104;11/05/2018 20:05;-15,20
13162055;1526069141;11/05/2018 20:05;-15,00
0972JSD_3;1526069150;11/05/2018 20:05;-16,00
11163328;1526069164;11/05/2018 20:06;-15,10
13162055;1526069201;11/05/2018 20:06;-14,30
11163328;1526069224;11/05/2018 20:07;-14,90
13162055;1526069261;11/05/2018 20:07;-14,00
11163328;1526069284;11/05/2018 20:08;-14,80
13162055;1526069321;11/05/2018 20:08;-13,70
11163328;1526069344;11/05/2018 20:09;-14,70
13162055;1526069381;11/05/2018 20:09;-13,40
11163328;1526069404;11/05/2018 20:10;-14,70
13162055;1526069441;11/05/2018 20:10;-13,30
0972JSD_4;1526069446;11/05/2018 20:10;-15,33
11163328;1526069464;11/05/2018 20:11;-14,70
13162055;1526069501;11/05/2018 20:11;-13,20
11163328;1526069524;11/05/2018 20:12;-14,70
13162055;1526069561;11/05/2018 20:12;-13,10
11163328;1526069584;11/05/2018 20:13;-14,70
13162055;1526069621;11/05/2018 20:13;-13,00
11163328;1526069644;11/05/2018 20:14;-14,70
13162055;1526069681;11/05/2018 20:14;-13,00
11163328;1526069704;11/05/2018 20:15;-14,70
13162055;1526069741;11/05/2018 20:15;-13,00
11163328;1526069764;11/05/2018 20:16;-14,80
13162055;1526069801;11/05/2018 20:16;-13,10
11163328;1526069824;11/05/2018 20:17;-14,80
13162055;1526069861;11/05/2018 20:17;-12,80
11163328;1526069884;11/05/2018 20:18;-14,70
13162055;1526069921;11/05/2018 20:18;-13,00
11163328;1526069944;11/05/2018 20:19;-14,60
13162055;1526069981;11/05/2018 20:19;-13,30
11163328;1526070004;11/05/2018 20:20;-14,60
0972JSD_3;1526070013;11/05/2018 20:20;-15,33
13162055;1526070041;11/05/2018 20:20;-13,50
11163328;1526070064;11/05/2018 20:21;-14,60
13162055;1526070101;11/05/2018 20:21;-13,70
11163328;1526070124;11/05/2018 20:22;-14,60
13162055;1526070161;11/05/2018 20:22;-13,80
11163328;1526070184;11/05/2018 20:23;-14,70
13162055;1526070221;11/05/2018 20:23;-14,00
