sensor;timestamp;timestamp_str;temperature
dataprime;1523924165;17/04/2018 00:16;19,60
dataprime;1523925915;17/04/2018 00:45;19,40
dataprime;1523927665;17/04/2018 01:14;19,20
dataprime;1523929415;17/04/2018 01:43;19,00
dataprime;1523931165;17/04/2018 02:12;18,80
dataprime;1523932915;17/04/2018 02:41;18,70
dataprime;1523934665;17/04/2018 03:11;18,50
dataprime;1523936415;17/04/2018 03:40;18,40
dataprime;1523938165;17/04/2018 04:09;18,30
dataprime;1523939915;17/04/2018 04:38;18,10
dataprime;1523941665;17/04/2018 05:07;18,00
dataprime;1523943415;17/04/2018 05:36;17,90
dataprime;1523945165;17/04/2018 06:06;17,90
dataprime;1523946915;17/04/2018 06:35;17,90
dataprime;1523948665;17/04/2018 07:04;17,90
dataprime;1523950415;17/04/2018 07:33;17,90
dataprime;1523952165;17/04/2018 08:02;18,00
dataprime;1523953915;17/04/2018 08:31;18,40
dataprime;1523955665;17/04/2018 09:01;19,60
dataprime;1523957415;17/04/2018 09:30;20,10
dataprime;1523959165;17/04/2018 09:59;0,40
dataprime;1523960915;17/04/2018 10:28;-4,30
dataprime;1523962665;17/04/2018 10:57;-7,00
dataprime;1523964415;17/04/2018 11:26;-10,10
dataprime;1523966165;17/04/2018 11:56;-11,00
dataprime;1523967915;17/04/2018 12:25;-11,60
dataprime;1523969665;17/04/2018 12:54;-12,40
dataprime;1523971415;17/04/2018 13:23;-5,10
dataprime;1523973165;17/04/2018 13:52;10,30
dataprime;1523974915;17/04/2018 14:21;18,10
dataprime;1523976665;17/04/2018 14:51;8,10
dataprime;1523978415;17/04/2018 15:20;6,00
dataprime;1523980165;17/04/2018 15:49;-5,20
dataprime;1523981915;17/04/2018 16:18;-8,60
dataprime;1523983665;17/04/2018 16:47;11,80
dataprime;1523985415;17/04/2018 17:16;18,10
dataprime;1523987165;17/04/2018 17:46;20,40
dataprime;1523988915;17/04/2018 18:15;21,80
dataprime;1523990665;17/04/2018 18:44;22,50
dataprime;1523992415;17/04/2018 19:13;22,40
dataprime;1523994165;17/04/2018 19:42;22,00
dataprime;1523995915;17/04/2018 20:11;21,10
dataprime;1523997665;17/04/2018 20:41;20,30
dataprime;1523999415;17/04/2018 21:10;19,60
dataprime;1524001165;17/04/2018 21:39;19,00
dataprime;1524002915;17/04/2018 22:08;18,30
dataprime;1524004665;17/04/2018 22:37;17,70
dataprime;1524006415;17/04/2018 23:06;17,20
dataprime;1524008165;17/04/2018 23:36;16,50
