DayWeek;Decibels
4;-4.588414015146742
4;2.8324788807843553
4;0.2785801053396893
4;-3.4641114163638616
4;-5.405907573756254
4;-6.9143295172426145
4;-4.426258285677002
4;-8.558064640989615
4;-1.5836249209524964
4;1.9459176215200504
4;-3.1164415151535545
4;-5.8738645384446455
4;-5.918261296269471
4;-1.464769577646775
4;-3.392504336128991
4;-7.458754794039639
4;-2.031184839898358
4;-1.1763992679983402
4;-1.9623613039404901
4;0.995842133380957
4;-9.43690774371978
4;0.4421493912789704
4;-4.261818211750797
4;-2.8622907717400246
4;-6.44921272983348
4;-5.88019305576509
4;-5.729566917436899
4;0.6326569573813762
4;-7.065392275051532
4;-4.3569201432536495
4;-4.787083430106343
4;-3.916706345028768
4;0.10551735067346671
4;-1.8820844881742311
4;-0.3177919209950315
4;-5.937358166486275
4;5.68109116872138
4;6.560037149938828
4;4.992119086138196
4;-2.2285064835735753
4;-1.3964958577941653
4;-5.227911803241897
4;-4.023407705798833
4;-1.8104642869331156
4;3.1404000843948077
4;9.469198712839137
4;-4.167746285311919
4;-8.697041840096173
4;-8.618593733593373
4;-4.131436153326116
4;-2.589320939275584
4;-2.7732952223011518
4;-6.388589756526114
4;2.5132391645479175
4;-2.2576607796893997
4;-3.4881122319611095
4;-4.084973631397242
4;-3.550826509018281
4;-5.798279815170399
4;-4.002982323927727
4;10.589747791213979
4;-12.476574721802681
4;-4.582959767157116
4;-4.37819606237423
4;-1.8820844881742311
4;-7.300756775938991
4;-7.436006925154393
4;-4.293403299784659
4;3.549661163348486
4;-6.612973551718114
4;9.755332994032543
4;1.5702104169146378
4;-3.354553911417584
4;-4.31452401447851
4;-5.245548133439292
4;-6.9143295172426145
4;-3.7516369613038463
4;-9.127835397218366
4;-8.963773842423489
4;-8.963773842423489
4;-6.808013751265114
4;8.506094389050954
4;-7.728644360196545
4;-4.183354357145348
4;-4.256565178849189
4;-9.127835397218366
4;-3.766514309453858
4;-11.456531331786962
4;-8.873949984654255
4;-12.612933717532046
4;-9.846879754206416
4;-10.018483387845745
4;-5.076545284582502
4;0.41765620722899843
4;-1.0375390088342706
4;-4.136614031058032
4;-7.79152890374471
4;-1.3700892240061415
4;-6.228967078019925
4;-4.335696211769765
4;0.8570499983453578
4;-7.489178256450294
4;-13.224969387437714
4;-7.036415135121626
4;-1.46096248153583
4;-1.103038277526291
4;4.233878391849313
4;8.035666955075957
4;-8.472319723164947
4;-11.66349294335177
4;-7.263558048256513
4;-0.4353748952434328
4;-3.2979373743749187
4;-2.791021533837366
4;-2.4346719346617713
4;-2.7379507599478874
4;-8.404328067663796
4;-4.742540308703163
4;-3.4210763672813465
4;-2.2409892013695045
4;-6.82211422455342
4;-8.900799742164441
4;-0.5203480796655687
4;2.3011100535240865
4;-1.052051776852282
4;-3.9826048608850737
4;0.09915871961491964
4;-9.49430369907568
4;-2.5806567094917603
4;-2.1746210493352782
4;1.013036245834487
4;0.1909063581246072
4;-2.1251756237515966
4;-3.383001173651408
4;-0.18204626690769357
4;-0.4151044318123884
4;-8.088442723999158
4;-12.223246093466942
4;-6.971567876850745
4;-6.900078669684781
4;-5.399915238480247
4;-7.058138922113894
4;-5.6182870939621345
4;-7.466350675274112
4;-5.181055912740662
4;-7.588796962257616
4;-5.612146485973566
4;-8.670813668265238
4;-6.348408237043012
4;-4.654133544091294
4;-9.9474120065549
4;0.4635244161166294
4;-9.257616312101044
4;-9.777193159818133
4;-10.266668547482144
4;5.484867984912355
4;-6.654400766838608
4;-13.035345458023254
4;-12.00268140583848
4;-14.544264946383764
4;-8.429762608936544
4;-7.451165549661612
4;-8.203489301780984
4;-3.0980391997148637
4;-4.447704937654676
4;-5.263220346327127
4;-4.3516092964736615
4;-0.36128000155470974
4;-3.416307830440157
4;-2.5503997854066562
4;-11.36081808077063
4;-2.5288520451619116
4;-2.4773545249154876
4;-5.817114422416154
4;-10.0901411041859
4;-5.1344514299707775
4;1.904678898889297
4;-10.830040858015977
4;-4.837469009192395
4;-7.542677085911801
4;-12.015501909476857
4;-12.028341364347028
4;-13.269322962817933
4;-9.998117869399646
4;-4.141794997294593
4;-10.079868022399275
4;-5.496292256544121
4;-6.28848235216463
4;-0.46926448032704426
4;-1.103038277526291
4;-5.5570754971629945
4;-3.9217577494386973
4;-7.942730067768734
4;-6.007741451067404
4;-1.5604933769536522
4;2.601908141658571
4;-2.0556062888957074
4;-3.6335267270737153
4;-4.748095722796007
4;-3.4497426957371187
4;3.2340133499946044
4;-1.986589742629386
4;-4.820641319773916
4;-5.280928588216225
4;-10.763140221982788
4;-1.4381548807600146
4;-3.796345671248778
4;-7.007534344962002
4;-6.9143295172426145
4;-2.99751752437812
4;-0.37806433458052036
4;-2.2827282996513416
4;-1.4078376086610285
4;-1.2988161386602912
4;0.2785801053396893
4;-2.4091626956569194
4;-4.714816411441013
4;-4.282862170289371
4;-5.514482607984219
4;-6.281849370064462
4;0.7219269069655312
4;-3.861333925671869
4;-2.039317695958893
4;0.7956240200329145
4;0.08642747565285157
4;-10.361597247971376
4;-6.544364272099584
4;-12.183913695819395
4;-8.981850622388377
4;-6.661324553285794
4;-3.2791469081216635
4;-0.8121047084054032
4;-2.0556062888957074
4;5.746079423144471
4;1.8216093869466516
4;-9.668802886545219
4;-2.1663605735457176
4;-0.5101072968270141
4;1.4702939050245714
4;-1.3550356853368604
4;-2.6852022801946154
4;-4.798254993881836
4;-8.055850229328993
4;-15.353256775386782
4;-3.1394993721721693
4;-3.1164415151535545
4;4.110502856496238
4;6.776505171540119
4;-1.7788216667356218
4;-1.198528935097729
4;-8.865018477812708
4;-10.03889676889389
4;-4.681664120667358
4;5.866432481567443
4;0.822002648960042
4;-8.489401124221738
4;-2.593656297308221
4;-6.295120403414777
4;3.0071679158022286
4;-1.5182448806493987
4;1.8033315423944742
4;5.84347994746139
4;7.6456786237581875
4;-0.8830392769051343
4;-6.640569729460592
4;0.048121395317568635
4;-2.3921980620646597
4;-4.230347562692532
4;-8.506516183233403
4;-8.17046306564919
4;-14.63052076583483
4;-10.393472108102523
4;-8.936729016303895
4;-5.899206320499946
4;-10.663745613226215
4;-3.936929612926014
4;-4.90510768691564
4;-4.648637884535565
4;-4.748095722796007
4;-0.2149598706644466
4;-5.593750666238791
4;-7.2487230495383095
4;-12.28919849566654
4;-6.388589756526114
4;-3.359288656499701
4;-7.029185929845331
4;-4.8825028865501725
4;-13.166181415894496
4;-5.210311210313559
4;-4.188563286619639
4;-8.558064640989615
4;-8.88289068501965
4;-10.609013928426364
4;-1.8820844881742311
4;-2.031184839898358
4;-5.779485960803022
4;-6.857465879531821
4;-3.555669491936089
4;1.3085510308211024
4;0.24736954485218976
4;-10.663745613226215
4;-2.822129895289385
4;4.81283361727929
4;6.3659053587182495
4;0.995842133380957
4;-7.285858162272342
4;-9.192483465424182
4;-10.931368004200126
4;-1.2022227006809592
4;-13.122350088375017
4;-10.382834152531437
4;-8.532252171359724
4;-4.1781485495948125
4;-5.905553335497798
4;-3.2043889241981804
4;-5.441948661309861
4;0.2254552324648882
4;-5.655222187057879
4;-7.550346746134693
4;-11.926153248777421
4;-8.378967787931087
4;-8.378967787931087
4;-1.0702269030446547
4;-5.3045958770775625
4;5.882790094006564
4;-2.039317695958893
4;0.8541347811211255
4;-4.9448081983863235
4;-9.659015967607726
4;-18.85626095317086
4;-4.141794997294593
4;-4.9448081983863235
4;-13.035345458023254
4;-11.675822100337502
4;-5.735791130987419
4;-3.6825442930444634
4;-10.446858198956626
4;-15.998399902916304
4;0.7219269069655312
4;2.369948486259108
4;2.722662538904706
4;11.088437072272356
4;1.615735455260865
4;2.734411343128136
4;5.266583243449935
4;5.13756063637449
4;3.433445841830686
4;-2.7821538560502246
4;-4.93344666682777
4;2.888024327554641
4;2.3159071433686043
4;-0.6130625477151201
4;-5.024757779898667
4;-6.4222169361116865
4;-2.4773545249154876
4;-8.94573460512313
4;-4.47997453379831
4;-6.793936131266055
4;-0.755771217787996
4;-5.89286394005161
4;-4.83185615624227
4;-6.28848235216463
4;-12.571800777340233
4;3.0525607007865814
4;-0.24138084811053573
4;1.1521952113504192
4;-1.6806749768407383
4;-3.931869379961417
4;-2.3625894492852653
4;-8.463791603051218
4;-5.140263333592147
4;-3.936929612926014
4;-2.1953066738728695
4;-1.381396523895124
4;-4.8094409447363535
4;0.4084534273060577
4;-0.6615291760317235
4;-0.3579270234632501
4;3.85217495716018
4;3.0525607007865814
4;5.1018749262024885
4;-2.0964619128485094
4;-3.7022290371933058
4;-3.6091212891626263
4;4.465879809810746
4;6.317852665663139
4;0.14673537483497925
4;4.557734092273471
4;2.532487681318514
4;-1.2838855124861324
4;-3.3782534885711564
4;-4.146979055722465
4;2.804572384046398
4;-0.025774172140961345
4;2.093787820004347
4;-1.6106898115203911
4;-4.023407705798833
4;-6.892962004282096
4;-4.865587808880983
4;-0.6372620568875359
4;0.7011791654960919
4;-0.7874138379854895
4;-2.4346719346617713
4;-3.1950892556031056
4;-6.950059265848287
4;-6.523886723193114
4;-3.3214827659631445
4;-7.681777935496157
4;-3.4737037857960558
4;-5.06501023688711
4;-6.2223793722524405
4;-9.600524907261391
4;-6.268598582386917
4;-8.303328212930966
4;-3.6139968939148748
4;-1.0993864424344217
4;-6.255367978704507
4;3.459406178878476
4;-2.0556062888957074
4;4.599511516941051
4;0.6356474513472448
4;0.4329725392493577
4;-0.3713467088488775
4;1.2307249389943218
4;3.594439385117706
4;-2.2701854965503623
4;-0.23146356105249138
4;0.09279543021818418
4;-1.4002747961344184
4;-5.423909424009505
4;-1.8740974626569005
4;-0.277841419113885
4;-1.552796531400765
4;-13.82002149329487
4;0.6475991417614371
4;-3.430621301910075
4;-2.1828893885013607
4;-4.474587935400516
4;-6.059289908823617
4;-5.3521248035406295
4;-5.163549914934267
4;-4.984691002119778
4;-4.002982323927727
4;2.753176437411527
4;-1.9301614908339153
4;-0.3311496931594945
4;2.9294515426751353
4;4.624104055485459
4;0.593686550233411
4;3.8851463453184083
4;0.3530310437759805
4;-6.085179315883594
4;-3.6091212891626263
4;-9.360965055457521
4;-2.1333970059442526
4;-3.1626186023188336
4;-2.952207616529215
4;-0.11659087321447686
4;-3.002061542079489
4;6.727712063731852
4;-5.817114422416154
4;-0.32112943866839694
4;2.2565669321209056
4;0.10869492145632235
4;0.1783089815320177
4;-1.4381548807600146
4;-0.5101072968270141
4;-2.8533500713746314
4;-1.591349145239277
4;1.5109392278506149
4;0.6803817457886197
4;-0.8227080337971443
4;0.9006612513268566
4;1.7719083318616213
4;-4.555739783620295
4;-0.4049869121616516
4;-0.6511206791144554
4;-3.560515176657619
4;2.455236347080508
4;-1.4952865686803298
4;-0.04838948246825783
4;-8.891840597854848
4;-2.902638202608685
4;-3.0157078758182196
4;-9.56174854983366
4;-10.55462496149499
4;1.4158025742474691
4;-1.0484213109109997
4;-0.3646342744823055
4;-3.0293756829469833
4;-2.076010079434187
4;-14.89454989793388
4;-5.88019305576509
4;0.7926881100377272
4;-0.4286128165538556
4;-1.3437626277673576
4;-2.0149419372909794
4;-4.676151020109016
4;-7.466350675274112
4;-8.10478494827074
4;-2.8891682237322494
4;3.655898907003756
4;1.4539823703940904
4;-0.20507268731105946
4;-2.7203323165073865
4;-11.938861209549096
4;-6.971567876850745
4;-10.008294659829284
4;-5.982081492558855
4;-5.280928588216225
4;-5.122839276318699
4;-9.977799989636681
4;-1.6650739135749908
4;-3.1210481923435123
4;-6.209218930889202
4;-4.610265321358197
4;-5.076545284582502
4;-2.4091626956569194
4;-3.153363524577903
4;-1.48001467087689
4;-2.893655896081142
4;-3.41154191008022
4;-4.68718072271883
4;-5.6244320462085735
4;-6.544364272099584
4;-2.063762054413295
4;-5.364047783639379
4;-0.7627929559538006
4;-3.643308135357488
4;-2.4859162699537793
4;-5.417904660798997
4;-6.2223793722524405
4;-3.6531005711613913
4;-1.1286442036159832
4;-3.0522032641231664
4;-11.504786398333739
4;-9.081951034633892
4;-1.5067581393172913
4;1.132451339408122
4;-11.750166830716523
4;-1.8025428184058991
4;-0.09054620710958497
4;-1.7985847916169422
4;-1.5681970489779917
4;0.8044258005240472
4;3.760852934555801
4;-0.918724987077135
4;-8.6359655186601
4;-11.737731768266118
4;-2.7071418969063004
4;-3.51700102678908
4;-1.205918037745021
4;-0.8262453540000012
4;4.5157547548395875
4;4.553926161639019
4;-3.931869379961417
4;1.1437390468291395
4;2.249120819673408
4;-0.045155116525815164
4;1.6769508033762914
4;-0.9977534776791469
4;-6.381879914834334
4;-1.3325041820717747
4;2.1139875724525967
4;-6.395304785571866
4;-4.899450969269883
4;-0.009656354121921732
4;0.3189868932916173
4;-0.23476806542488243
4;-5.532711134376635
4;-8.015280843860724
4;-4.792667415922619
4;-1.8940788140913456
4;-6.86455350916872
4;-0.561432380014662
4;-4.681664120667358
4;-1.898080606209156
4;-1.381396523895124
4;-2.71153647814756
4;-3.6973036672637276
4;1.3966495573620274
4;1.132451339408122
4;-2.333081424076271
4;2.7297137282823893
4;1.7587817015288274
4;-1.7709289904650862
4;-5.093876629816755
4;-2.676441926816549
4;-0.6545887924119043
4;-11.837714335695777
4;-4.410207976881883
4;-1.4419519910447764
4;-5.163549914934267
4;0.995842133380957
4;2.134140457683694
4;-7.681777935496157
4;-6.1306722949025625
4;-5.50841492374301
4;-8.047721179004185
4;10.788027912435608
4;1.3801990038877323
4;-5.257325612719093
4;-5.686121862612548
4;-13.373704008631023
4;-10.976784524082138
4;-6.014168302739135
4;-10.897460779730109
4;-14.89454989793388
4;-17.501225267834002
4;-15.758221753455997
4;-12.490114692803399
4;-16.895529189744646
4;-3.2603970041584533
4;-4.27759639890162
4;2.7672237013434327
4;0.11822066502272713
4;1.1915488239559895
4;-8.49795443819511
4;-3.628640150495848
4;-2.203594737133464
4;-2.0027796627650982
4;-3.4785039459834706
4;-2.533157318924437
4;-5.4299183413284124
4;-1.1359740687244444
4;-3.7565932465385083
4;0.4053836659600693
4;-0.3111207304688809
4;-10.03889676889389
4;-2.490200309319572
4;-2.925134691843507
4;0.20348549086347037
4;-0.11659087321447686
4;-11.82515339404459
4;4.582445032519609
4;1.316848330899344
4;-0.6545887924119043
4;-10.77425460563374
4;-11.091375759165734
4;-5.013291257259052
4;-10.069607076565607
4;-5.381962997219315
4;0.13090542761022145
4;-4.984691002119778
4;-3.002061542079489
4;-9.484711329643485
4;-6.281849370064462
4;-10.266668547482144
4;-5.4479700755115426
4;-1.6106898115203911
4;1.4512608006904628
4;-0.9797292138174724
4;-1.1911461130314285
4;-6.857465879531821
4;-15.148435310497991
4;-11.01100343756392
4;-7.315680988610778
4;-5.748252954700477
4;-0.6580582910152819
4;-5.192746210115122
4;2.2615274631741014
4;-1.220715127589537
4;-1.084794436250624
4;-7.720815707446597
4;-1.9141062373937157
4;0.25049565236769217
4;-4.775926216448833
4;-2.404918429929633
4;0.6206846747993764
4;-12.612933717532046
4;-7.40576881058391
4;-11.20749900796824
4;-6.3084117443986445
4;1.443090971301748
4;-1.242958134976889
4;0.4604740597593565
4;-3.96735307533667
4;-5.937358166486275
4;2.7179585638977426
4;-1.4305656363819867
4;-7.473953204983161
4;-14.307208410483764
4;-2.920630730302056
4;-3.2090424949701237
4;0.8453832542970754
4;0.8832430176058677
4;-1.587486174467102
4;-3.746683502579311
4;1.3196123371718536
4;-1.2392470092472592
4;0.08642747565285157
4;-1.7119614208899827
4;2.6304723426978387
4;3.324434751864346
4;2.639972906552404
4;0.009645630794761571
4;-2.100558064604717
4;2.578032674074548
4;0.41152210412231466
4;2.19432007235283
4;6.575140422111605
4;-8.714571391228748
4;-1.4040553792792254
4;4.38858550985887
4;-2.1169620159167835
4;1.8268245715152533
4;3.209592941315943
4;-2.929640990070687
4;-3.2603970041584533
4;-0.8474995806854635
4;-3.483306760392857
4;-4.566617542885533
4;-14.060199642755178
4;1.138097026729451
4;-1.7512286199466458
4;-7.0944664097729095
4;-6.606088185017437
4;-6.7169144367167295
4;2.732062853283338
4;-8.311700155398928
4;0.3930937599294002
4;0.3344780506670765
4;-1.7788216667356218
4;-3.761552361510824
4;-1.6572838775029917
4;1.3361779295511325
4;0.20662742963459557
4;-3.0705086231387972
4;-4.372872194822899
4;-2.7998982741480933
4;-7.167580390621138
4;-1.7512286199466458
4;-2.9793651883292336
4;-11.04535769317829
4;-2.4645277104189747
4;-3.185799533179547
4;-5.735791130987419
4;0.6386369160603084
4;-2.9793651883292336
4;-3.41154191008022
4;-2.938660606289357
4;-8.378967787931087
4;-10.372209209753285
4;-7.95076140411354
4;2.6825973141975012
4;-4.681664120667358
4;-7.720815707446597
4;-15.77798487833732
4;-10.479048067688021
4;-16.18299482385384
4;-14.043979489324347
4;1.2307249389943218
4;-8.472319723164947
4;-11.149243325890518
4;-18.63353363081167
4;-13.00653651075711
4;-16.18299482385384
4;-15.4670473500375
4;-3.8112998608331217
4;-8.269920903909632
4;-9.937306258308391
4;-10.15203606660574
4;-13.86752875651113
4;-8.203489301780984
4;-10.63086523463782
4;-10.308731049237432
4;-8.49795443819511
4;4.616544534000399
4;-12.503675803502004
4;-6.985936597477486
4;-0.8866012575324838
4;-5.988489378971255
4;-2.615365605380476
4;-0.8723620910024723
4;-5.661393334484832
4;-11.04535769317829
4;-9.211043065729392
4;-4.340997334691752
4;-10.543787917496473
4;-8.211765519308589
4;-13.71017137970517
4;-10.266668547482144
4;-11.444509337289128
4;-14.043979489324347
4;-10.183149734399418
4;-5.975678329985005
4;-2.2827282996513416
4;-7.519708655679745
4;-7.752172743806157
4;-9.109452555143891
4;-8.84718296920901
4;-11.989879797569714
4;-10.224808757365267
4;-6.348408237043012
4;-9.379888569779325
4;-12.079889822103242
4;-14.141757891163964
4;-11.626610129384364
4;-10.266668547482144
4;-11.964333044924043
4;-10.68573521899134
4;-8.22004963022559
4;-8.714571391228748
4;-3.9978834745661205
4;-5.146079128679237
4;-1.1249815893352468
4;-1.4685783431706703
4;-0.0386899955439938
4;0.8044258005240472
4;1.732468777321817
4;-5.059248452504641
4;-11.951587790050166
4;-10.752040042020878
4;-9.091108536418421
4;-3.866353220603838
4;2.2217636643397847
4;0.4084534273060577
4;-9.118639112994488
4;0.5816603944346643
4;-4.309239019099113
4;3.21625986473759
4;-5.001839851990516
4;-4.209430298789362
4;-6.30176353156886
4;-9.229642408249747
4;3.833573401747887
4;-5.460025441274753
4;3.11121887971666
4;3.284853414132315
4;-2.5460859588277627
4;-4.079826437387021
4;3.0208106772008163
4;6.749924733679396
4;2.9225607135647595
4;-3.4497426957371187
4;-0.7452492423788528
4;-2.7027495379565343
4;-0.8866012575324838
4;-2.8444185645330835
4;-2.537464727709992
4;-1.2988161386602912
4;-3.430621301910075
4;-5.099661438314338
4;-9.146257227322199
4;2.715605620733397
4;4.732984149656895
4;0.445206188649272
4;-7.550346746134693
4;5.241987261210877
4;-6.585464772943012
4;-4.501554394931097
4;2.661311256779923
4;-0.39151519230236853
4;-1.8940788140913456
4;1.0558732041278667
4;-6.462742155681176
4;0.371544492287007
4;-2.312065469865055
4;3.5218251811136247
4;0.7662201678562148
4;1.1409184948842166
4;0.8161476506675175
4;1.816391069193981
4;1.418535275115712
4;-0.44552789422304506
4;-1.6533914778689236
4;0.9584710463436563
4;2.931747271415357
4;-0.8404090581381874
4;-4.272333817923873
4;-0.6998007324496156
4;2.8278340199046452
4;-4.043881232397727
4;-9.708061211628376
4;-5.370015416741225
4;-3.4737037857960558
4;1.9638981772435167
4;-0.893729603962991
4;-4.798254993881836
4;-4.240825114793011
4;-0.9797292138174724
4;-0.8333243190520322
4;-13.224969387437714
4;-3.786390495788728
4;-7.527358052596915
4;-13.151546383555875
4;-11.301528501495849
4;-8.776204926537034
4;-15.372118649548266
4;-16.542754221490345
4;-8.723349451236157
4;-15.563025007672874
4;-17.820685787362272
4;-17.40524761019863
4;-13.525029955278322
4;-9.757384965057694
4;-10.31927857893435
4;-6.078699726147768
4;-7.101750175095393
4;-5.05349048766795
4;-15.038717350937368
4;-3.692381088702919
4;-7.558023184670642
4;-4.665135305711717
4;-5.886526187389492
4;-9.118639112994488
4;-9.351518736268641
4;-8.412797975344283
4;-3.786390495788728
4;-1.6223149164964903
4;-2.88468286879753
4;-7.1309464702762515
4;-11.577675410442618
4;1.7587817015288274
4;-2.349930875796678
4;-9.475129541977841
4;-8.540847807526895
4;-2.9071328415902564
4;-5.88019305576509
4;-2.4602563114452307
4;-14.257241505834262
4;-0.12637779215196998
4;0.5846684947722846
4;1.500119058730335
4;-0.9617422750267388
4;-4.8768608664504844
4;-11.091375759165734
4;0.9901031905636125
4;-6.964392420318701
4;-3.038499517439337
4;0.09915871961491964
4;1.001577286866354
4;-11.875506518469518
4;-13.078738835393517
4;-17.357653575291533
4;-9.081951034633892
4;-5.88019305576509
4;-9.886953133883463
4;-3.3735083971458164
4;-1.4002747961344184
4;-12.80750578140343
4;-0.18533202054553893
4;-0.6165154953408224
4;-6.829173054391788
4;2.2192723722997414
4;1.8268245715152533
4;-3.692381088702919
4;-2.383728154384173
4;-4.6321717381102525
4;-9.29505554954106
4;-9.109452555143891
4;-10.393472108102523
4;-4.621211623548047
4;-2.0352503160493702
4;1.7219212476248984
4;4.019845641601717
4;4.04411356790209
4;2.952381570876064
4;0.6714532992549077
4;0.5091516772522267
4;-1.938200260161128
4;0.22232009810922468
4;2.2242542420308458
4;0.31278268614350097
4;-0.7207474217927277
4;-0.4760582934524953
4;2.164282383726434
4;-5.381962997219315
4;5.489998962498639
4;-4.198990526332972
4;-7.902684401453854
4;-5.988489378971255
4;-1.1469804773415144
4;-4.6321717381102525
4;-1.4685783431706703
4;-2.0149419372909794
4;-9.91712996668549
4;-12.934929430522239
4;-19.777679901890775
4;-16.73942427567121
4;-13.479354707319262
4;-11.86289084502723
4;-1.7748744321127865
4;-8.575315668781574
4;-10.183149734399418
4;-7.728644360196545
4;-9.717903580543352
4;-7.846928843231506
4;-7.60422483423212
4;-4.8094409447363535
4;-9.816945584528403
4;-3.7764467172120613
4;-6.143714173686244
4;-7.573396444680389
4;-5.792010677663988
4;3.3156544734941606
4;3.6938286163519765
4;-3.1072354839387426
4;-13.035345458023254
4;-5.310522789377181
4;-3.575068471832286
4;-5.886526187389492
4;-8.203489301780984
4;-4.394187272116098
4;-0.2579348642477365
4;-1.739429809477532
4;-4.136614031058032
4;-0.8439535958890966
4;-4.431614986209448
4;0.07367754361954573
4;2.785918117250935
4;1.6050451282030083
4;-10.852456069521894
4;-11.60210830879824
4;-3.0750909970979237
4;-9.737621840176372
4;-6.779881290597334
4;-8.336864508021273
4;-12.00268140583848
4;0.16569330808972813
4;-9.998117869399646
4;1.1493774044682643
4;0.6086958673224392
4;-3.3261995130994526
4;0.02890481748361906
4;-0.6998007324496156
4;-4.984691002119778
4;-5.310522789377181
4;-0.15580488852503574
4;-1.0230504489476262
4;-2.5633541347699684
4;-2.764445614161129
4;-3.53631374100027
4;2.644719294450875
4;-10.131355367221504
4;-0.5271819821723591
4;-2.490200309319572
4;-3.8965300534058667
4;3.418266402824106
4;-3.5799249939817686
4;1.1211489440097417
4;2.9363369093758127
4;-5.076545284582502
4;-6.675188705691529
4;-2.0841850349911173
4;2.048165884514614
4;0.14357169254246752
4;-15.222358221697265
4;-2.689585772408804
4;2.136656283809339
4;1.4594229528695366
4;-0.23146356105249138
4;-1.5681970489779917
4;-2.5503997854066562
4;-9.856880779649908
4;-4.121089648662489
4;1.8346414818716088
4;-3.741732867142888
4;-6.4087504378513405
4;-7.368118601489542
4;-7.065392275051532
4;-15.166857140601822
4;-14.912440511134474
4;3.409580512462216
4;2.587590737914492
4;-4.209430298789362
4;-0.3579270234632501
4;3.4917478681177117
4;3.4982017802200183
4;2.578032674074548
4;0.5243076567355036
4;-3.416307830440157
4;0.7750517798403324
4;-3.6776300696386603
4;-3.8362808663702843
4;1.253032211963128
4;-0.5306009507809848
4;0.8687010928328782
4;-0.49306611098394604
4;0.08642747565285157
4;-0.6858642839915721
4;1.3609672302657618
4;0.87742916890282
4;-9.886953133883463
4;-2.676441926816549
4;-0.5992644675488642
4;1.645066192577752
4;-4.028521565021068
4;-3.0157078758182196
4;3.2340133499946044
4;1.2307249389943218
4;2.7835835144582037
4;-1.834272130906067
4;-3.9724340287650097
4;-2.2451540969842196
4;-0.8439535958890966
4;1.3278990825656143
4;3.6156814833499906
4;-0.575170444781451
4;-10.807683343385968
4;1.4294574892403156
4;0.18460995361687244
4;4.799884785690088
4;-2.4773545249154876
4;0.34685111492185167
4;-12.878065792811446
4;0.6326569573813762
4;3.5089476551995236
4;1.0558732041278667
4;1.4757242832183728
4;-0.6234255113282265
4;-2.3078683740413903
4;-2.893655896081142
4;-2.902638202608685
4;-3.368765896543114
4;-2.2576607796893997
4;-1.8621306782546343
4;-7.436006925154393
4;-7.658439212171656
4;4.479335877007072
4;-1.302552808813884
4;-3.1672498419049933
4;-2.893655896081142
4;-3.3356406984181968
4;-5.472097562242469
4;2.3060452182239386
