Hour;Decibels
09;-6.44921272983348
09;-5.88019305576509
09;-5.729566917436899
09;0.6326569573813762
09;-7.065392275051532
09;-4.3569201432536495
09;-4.787083430106343
09;-3.916706345028768
09;0.10551735067346671
09;-1.8820844881742311
09;-0.3177919209950315
09;-5.937358166486275
09;5.68109116872138
09;6.560037149938828
09;4.992119086138196
09;-2.2285064835735753
09;-1.3964958577941653
09;-5.227911803241897
09;-4.023407705798833
09;-1.8104642869331156
09;3.1404000843948077
09;9.469198712839137
09;-4.167746285311919
09;-8.697041840096173
09;-8.618593733593373
09;-4.131436153326116
09;-2.589320939275584
09;-2.7732952223011518
09;-6.388589756526114
09;2.5132391645479175
09;-2.2576607796893997
09;-3.4881122319611095
09;-4.084973631397242
09;-3.550826509018281
09;-5.798279815170399
09;-4.002982323927727
09;10.589747791213979
09;-12.476574721802681
09;-4.582959767157116
09;-4.37819606237423
09;-1.8820844881742311
09;-7.300756775938991
09;-7.436006925154393
09;-4.293403299784659
09;3.549661163348486
09;-6.612973551718114
09;9.755332994032543
09;1.5702104169146378
09;-3.354553911417584
09;-4.31452401447851
09;-5.245548133439292
09;-6.9143295172426145
09;-3.7516369613038463
09;-9.127835397218366
09;-8.963773842423489
09;-8.963773842423489
09;-6.808013751265114
09;8.506094389050954
09;-7.728644360196545
09;-4.183354357145348
09;-4.256565178849189
09;-9.127835397218366
09;-3.766514309453858
09;-11.456531331786962
09;-8.873949984654255
09;-12.612933717532046
09;-9.846879754206416
09;-10.018483387845745
09;-5.076545284582502
09;0.41765620722899843
09;-1.0375390088342706
09;-4.136614031058032
09;-7.79152890374471
09;-1.3700892240061415
09;-6.228967078019925
09;-4.335696211769765
09;0.8570499983453578
09;-7.489178256450294
09;-13.224969387437714
09;-7.036415135121626
09;-1.46096248153583
09;-1.103038277526291
09;4.233878391849313
09;8.035666955075957
09;-8.472319723164947
09;-11.66349294335177
09;-7.263558048256513
09;-0.4353748952434328
09;-3.2979373743749187
09;-2.791021533837366
09;-2.4346719346617713
09;-2.7379507599478874
09;-8.404328067663796
09;-4.742540308703163
09;-3.4210763672813465
09;-2.2409892013695045
09;-6.82211422455342
09;-8.900799742164441
09;-0.5203480796655687
09;2.3011100535240865
09;-1.052051776852282
09;-3.9826048608850737
09;0.09915871961491964
09;-9.49430369907568
09;-2.5806567094917603
09;-2.1746210493352782
09;1.013036245834487
09;0.1909063581246072
09;-2.1251756237515966
09;-3.383001173651408
09;-0.18204626690769357
09;-0.4151044318123884
09;-8.088442723999158
09;-12.223246093466942
09;-6.971567876850745
09;-6.900078669684781
09;-5.399915238480247
09;-7.058138922113894
09;-5.6182870939621345
09;-7.466350675274112
09;-5.181055912740662
09;-7.588796962257616
09;-5.612146485973566
09;-8.670813668265238
09;-6.348408237043012
09;-4.654133544091294
09;-9.9474120065549
09;0.4635244161166294
09;-9.257616312101044
09;-9.777193159818133
09;-10.266668547482144
09;5.484867984912355
09;-6.654400766838608
09;-13.035345458023254
09;-12.00268140583848
09;-14.544264946383764
09;-8.429762608936544
09;-7.451165549661612
09;-8.203489301780984
09;-3.0980391997148637
09;-4.447704937654676
09;-5.263220346327127
09;-4.3516092964736615
09;-0.36128000155470974
09;-3.416307830440157
09;-2.5503997854066562
09;-11.36081808077063
09;-2.5288520451619116
09;-2.4773545249154876
09;-5.817114422416154
09;-10.0901411041859
09;-5.1344514299707775
09;1.904678898889297
09;-10.830040858015977
09;-4.837469009192395
09;-7.542677085911801
09;-12.015501909476857
09;-12.028341364347028
09;-13.269322962817933
09;-9.998117869399646
09;-4.141794997294593
09;-10.079868022399275
09;-5.496292256544121
09;-6.28848235216463
09;-0.46926448032704426
09;-1.103038277526291
09;-5.5570754971629945
09;-3.9217577494386973
09;-7.942730067768734
09;-6.007741451067404
09;-1.5604933769536522
09;2.601908141658571
09;-2.0556062888957074
09;-3.6335267270737153
09;-4.748095722796007
09;-3.4497426957371187
09;3.2340133499946044
09;-1.986589742629386
09;-4.820641319773916
09;-5.280928588216225
09;-10.763140221982788
09;-1.4381548807600146
09;-3.796345671248778
09;-7.007534344962002
09;-6.9143295172426145
09;-2.99751752437812
09;-0.37806433458052036
09;-2.2827282996513416
09;-1.4078376086610285
09;-1.2988161386602912
09;0.2785801053396893
09;-2.4091626956569194
09;-4.714816411441013
09;-4.282862170289371
09;-5.514482607984219
09;-6.281849370064462
09;0.7219269069655312
09;-3.861333925671869
09;-2.039317695958893
09;0.7956240200329145
09;0.08642747565285157
09;-10.361597247971376
09;-6.544364272099584
09;-12.183913695819395
09;-8.981850622388377
09;-6.661324553285794
09;-3.2791469081216635
09;-0.8121047084054032
09;-2.0556062888957074
09;5.746079423144471
09;1.8216093869466516
09;-9.668802886545219
09;-2.1663605735457176
09;-0.5101072968270141
09;1.4702939050245714
09;-1.3550356853368604
09;-2.6852022801946154
09;-4.798254993881836
09;-8.055850229328993
09;-15.353256775386782
09;-3.1394993721721693
09;-3.1164415151535545
09;4.110502856496238
09;6.776505171540119
09;-1.7788216667356218
09;-1.198528935097729
09;-8.865018477812708
09;-10.03889676889389
09;-4.681664120667358
09;5.866432481567443
09;0.822002648960042
09;-8.489401124221738
09;-2.593656297308221
09;-6.295120403414777
09;3.0071679158022286
09;-1.5182448806493987
09;1.8033315423944742
09;5.84347994746139
09;7.6456786237581875
09;-0.8830392769051343
09;-6.640569729460592
09;0.048121395317568635
09;-2.3921980620646597
09;-4.230347562692532
09;-8.506516183233403
09;-8.17046306564919
09;-14.63052076583483
09;-10.393472108102523
09;-8.936729016303895
09;-5.899206320499946
09;-10.663745613226215
09;-3.936929612926014
09;-4.90510768691564
09;-4.648637884535565
09;-4.748095722796007
09;-0.2149598706644466
09;-5.593750666238791
09;-7.2487230495383095
09;-12.28919849566654
09;-6.388589756526114
09;-3.359288656499701
09;-7.029185929845331
09;-4.8825028865501725
09;-13.166181415894496
09;-5.210311210313559
09;-4.188563286619639
09;-8.558064640989615
09;-8.88289068501965
09;-10.609013928426364
09;-1.8820844881742311
09;-2.031184839898358
09;-5.779485960803022
09;-6.857465879531821
09;-3.555669491936089
09;1.3085510308211024
09;0.24736954485218976
09;-10.663745613226215
09;-2.822129895289385
09;4.81283361727929
09;6.3659053587182495
09;0.995842133380957
09;-7.285858162272342
09;-9.192483465424182
09;-10.931368004200126
09;-1.2022227006809592
09;-13.122350088375017
09;-10.382834152531437
09;-8.532252171359724
09;-4.1781485495948125
09;-5.905553335497798
09;-3.2043889241981804
09;-5.441948661309861
09;0.2254552324648882
09;-5.655222187057879
09;-7.550346746134693
09;-11.926153248777421
09;-8.378967787931087
09;-8.378967787931087
09;-1.0702269030446547
09;-5.3045958770775625
09;5.882790094006564
09;-2.039317695958893
09;0.8541347811211255
09;-4.9448081983863235
09;-9.659015967607726
09;-18.85626095317086
09;-4.141794997294593
09;-4.9448081983863235
09;-13.035345458023254
09;-11.675822100337502
09;-5.735791130987419
09;-3.6825442930444634
09;-10.446858198956626
09;-15.998399902916304
09;0.7219269069655312
09;2.369948486259108
09;2.722662538904706
09;11.088437072272356
09;1.615735455260865
09;2.734411343128136
09;5.266583243449935
09;5.13756063637449
09;3.433445841830686
09;-2.7821538560502246
09;-4.93344666682777
09;2.888024327554641
09;2.3159071433686043
09;-0.6130625477151201
09;-5.024757779898667
09;-6.4222169361116865
09;-2.4773545249154876
09;-8.94573460512313
09;-4.47997453379831
09;-6.793936131266055
09;-0.755771217787996
09;-5.89286394005161
09;-4.83185615624227
09;-6.28848235216463
09;-12.571800777340233
09;3.0525607007865814
09;-0.24138084811053573
09;1.1521952113504192
09;-1.6806749768407383
09;-3.931869379961417
09;-2.3625894492852653
09;-8.463791603051218
09;-5.140263333592147
09;-3.936929612926014
09;-2.1953066738728695
09;-1.381396523895124
09;-4.8094409447363535
09;0.4084534273060577
09;-0.6615291760317235
09;-0.3579270234632501
09;3.85217495716018
09;3.0525607007865814
09;5.1018749262024885
09;-2.0964619128485094
09;-3.7022290371933058
09;-3.6091212891626263
09;4.465879809810746
09;6.317852665663139
09;0.14673537483497925
09;4.557734092273471
09;2.532487681318514
09;-1.2838855124861324
09;-3.3782534885711564
09;-4.146979055722465
09;2.804572384046398
09;-0.025774172140961345
09;2.093787820004347
09;-1.6106898115203911
09;-4.023407705798833
09;-6.892962004282096
09;-4.865587808880983
09;-0.6372620568875359
09;0.7011791654960919
09;-0.7874138379854895
09;-2.4346719346617713
09;-3.1950892556031056
09;-6.950059265848287
09;-6.523886723193114
09;-3.3214827659631445
09;-7.681777935496157
09;-3.4737037857960558
09;-5.06501023688711
09;-6.2223793722524405
09;-9.600524907261391
09;-6.268598582386917
09;-8.303328212930966
09;-3.6139968939148748
09;-1.0993864424344217
09;-6.255367978704507
09;3.459406178878476
09;-2.0556062888957074
09;4.599511516941051
09;0.6356474513472448
09;0.4329725392493577
09;-0.3713467088488775
09;1.2307249389943218
09;3.594439385117706
09;-2.2701854965503623
09;-0.23146356105249138
09;0.09279543021818418
09;-1.4002747961344184
09;-5.423909424009505
09;-1.8740974626569005
09;-0.277841419113885
09;-1.552796531400765
09;-13.82002149329487
09;0.6475991417614371
09;-3.430621301910075
09;-2.1828893885013607
09;-4.474587935400516
09;-6.059289908823617
09;-5.3521248035406295
09;-5.163549914934267
09;-4.984691002119778
09;-4.002982323927727
09;2.753176437411527
09;-1.9301614908339153
09;-0.3311496931594945
09;2.9294515426751353
09;4.624104055485459
09;0.593686550233411
09;3.8851463453184083
09;0.3530310437759805
09;-6.085179315883594
09;-3.6091212891626263
09;-9.360965055457521
09;-2.1333970059442526
09;-3.1626186023188336
09;-2.952207616529215
09;-0.11659087321447686
09;-3.002061542079489
09;6.727712063731852
09;-5.817114422416154
09;-0.32112943866839694
09;2.2565669321209056
09;0.10869492145632235
09;0.1783089815320177
09;-1.4381548807600146
09;-0.5101072968270141
09;-2.8533500713746314
09;-1.591349145239277
09;1.5109392278506149
09;0.6803817457886197
09;-0.8227080337971443
09;0.9006612513268566
09;1.7719083318616213
09;-4.555739783620295
09;-0.4049869121616516
09;-0.6511206791144554
09;-3.560515176657619
09;2.455236347080508
09;-1.4952865686803298
09;-0.04838948246825783
09;-8.891840597854848
09;-2.902638202608685
09;-3.0157078758182196
09;-9.56174854983366
09;-10.55462496149499
09;1.4158025742474691
09;-1.0484213109109997
09;-0.3646342744823055
09;-3.0293756829469833
09;-2.076010079434187
09;-14.89454989793388
09;-5.88019305576509
09;0.7926881100377272
09;-0.4286128165538556
09;-1.3437626277673576
09;-2.0149419372909794
09;-4.676151020109016
09;-7.466350675274112
09;-8.10478494827074
09;-2.8891682237322494
09;3.655898907003756
09;1.4539823703940904
09;-0.20507268731105946
09;-2.7203323165073865
09;-11.938861209549096
09;-6.971567876850745
09;-10.008294659829284
09;-5.982081492558855
09;-5.280928588216225
09;-5.122839276318699
09;-9.977799989636681
09;-1.6650739135749908
09;-3.1210481923435123
09;-6.209218930889202
09;-4.610265321358197
09;-5.076545284582502
09;-2.4091626956569194
09;-3.153363524577903
09;-1.48001467087689
09;-2.893655896081142
09;-3.41154191008022
09;-4.68718072271883
09;-5.6244320462085735
09;-6.544364272099584
09;-2.063762054413295
09;-5.364047783639379
09;-0.7627929559538006
09;-3.643308135357488
09;-2.4859162699537793
09;-5.417904660798997
09;-6.2223793722524405
09;-3.6531005711613913
09;-1.1286442036159832
09;-3.0522032641231664
09;-11.504786398333739
09;-9.081951034633892
09;-1.5067581393172913
09;1.132451339408122
09;-11.750166830716523
09;-1.8025428184058991
09;-0.09054620710958497
09;-1.7985847916169422
09;-1.5681970489779917
09;0.8044258005240472
09;3.760852934555801
09;-0.918724987077135
09;-8.6359655186601
09;-11.737731768266118
09;-2.7071418969063004
09;-3.51700102678908
09;-1.205918037745021
09;-0.8262453540000012
09;4.5157547548395875
09;4.553926161639019
09;-3.931869379961417
09;1.1437390468291395
09;2.249120819673408
09;-0.045155116525815164
09;1.6769508033762914
09;-0.9977534776791469
09;-6.381879914834334
09;-1.3325041820717747
09;2.1139875724525967
09;-6.395304785571866
09;-4.899450969269883
09;-0.009656354121921732
09;0.3189868932916173
09;-0.23476806542488243
09;-5.532711134376635
09;-8.015280843860724
09;-4.792667415922619
09;-1.8940788140913456
09;-6.86455350916872
09;-0.561432380014662
09;-4.681664120667358
09;-1.898080606209156
09;-1.381396523895124
09;-2.71153647814756
09;-3.6973036672637276
09;1.3966495573620274
09;1.132451339408122
09;-2.333081424076271
09;2.7297137282823893
09;1.7587817015288274
09;-1.7709289904650862
09;-5.093876629816755
09;-2.676441926816549
09;-0.6545887924119043
09;-11.837714335695777
09;-4.410207976881883
09;-1.4419519910447764
09;-5.163549914934267
09;0.995842133380957
09;2.134140457683694
09;-7.681777935496157
09;-6.1306722949025625
09;-5.50841492374301
09;-8.047721179004185
09;10.788027912435608
09;1.3801990038877323
09;-5.257325612719093
09;-5.686121862612548
09;-13.373704008631023
09;-10.976784524082138
09;-6.014168302739135
09;-10.897460779730109
09;-14.89454989793388
09;-17.501225267834002
09;-15.758221753455997
09;-12.490114692803399
09;-16.895529189744646
09;-3.2603970041584533
09;-4.27759639890162
09;2.7672237013434327
09;0.11822066502272713
09;1.1915488239559895
09;-8.49795443819511
09;-3.628640150495848
09;-2.203594737133464
09;-2.0027796627650982
09;-3.4785039459834706
09;-2.533157318924437
09;-5.4299183413284124
09;-1.1359740687244444
09;-3.7565932465385083
09;0.4053836659600693
09;-0.3111207304688809
09;-10.03889676889389
09;-2.490200309319572
09;-2.925134691843507
09;0.20348549086347037
09;-0.11659087321447686
09;-11.82515339404459
09;4.582445032519609
09;1.316848330899344
09;-0.6545887924119043
09;-10.77425460563374
09;-11.091375759165734
09;-5.013291257259052
09;-10.069607076565607
09;-5.381962997219315
09;0.13090542761022145
09;-4.984691002119778
09;-3.002061542079489
09;-9.484711329643485
09;-6.281849370064462
09;-10.266668547482144
09;-5.4479700755115426
09;-1.6106898115203911
09;1.4512608006904628
09;-0.9797292138174724
09;-1.1911461130314285
09;-6.857465879531821
09;-15.148435310497991
09;-11.01100343756392
09;-7.315680988610778
09;-5.748252954700477
09;-0.6580582910152819
09;-5.192746210115122
09;2.2615274631741014
09;-1.220715127589537
09;-1.084794436250624
09;-7.720815707446597
09;-1.9141062373937157
09;0.25049565236769217
09;-4.775926216448833
09;-2.404918429929633
09;0.6206846747993764
09;-12.612933717532046
09;-7.40576881058391
09;-11.20749900796824
09;-6.3084117443986445
09;1.443090971301748
09;-1.242958134976889
09;0.4604740597593565
09;-3.96735307533667
09;-5.937358166486275
09;2.7179585638977426
09;-1.4305656363819867
09;-7.473953204983161
09;-14.307208410483764
09;-2.920630730302056
09;-3.2090424949701237
09;0.8453832542970754
09;0.8832430176058677
09;-1.587486174467102
09;-3.746683502579311
09;1.3196123371718536
09;-1.2392470092472592
09;0.08642747565285157
09;-1.7119614208899827
09;2.6304723426978387
09;3.324434751864346
09;2.639972906552404
09;0.009645630794761571
09;-2.100558064604717
09;2.578032674074548
09;0.41152210412231466
09;2.19432007235283
09;6.575140422111605
09;-8.714571391228748
09;-1.4040553792792254
09;4.38858550985887
09;-2.1169620159167835
09;1.8268245715152533
09;3.209592941315943
09;-2.929640990070687
09;-3.2603970041584533
09;-0.8474995806854635
09;-3.483306760392857
09;-4.566617542885533
09;-14.060199642755178
09;1.138097026729451
09;-1.7512286199466458
09;-7.0944664097729095
09;-6.606088185017437
09;-6.7169144367167295
09;2.732062853283338
09;-8.311700155398928
09;0.3930937599294002
09;0.3344780506670765
09;-1.7788216667356218
09;-3.761552361510824
09;-1.6572838775029917
09;1.3361779295511325
09;0.20662742963459557
09;-3.0705086231387972
09;-4.372872194822899
09;-2.7998982741480933
09;-7.167580390621138
09;-1.7512286199466458
09;-2.9793651883292336
09;-11.04535769317829
09;-2.4645277104189747
09;-3.185799533179547
09;-5.735791130987419
09;0.6386369160603084
09;-2.9793651883292336
09;-3.41154191008022
09;-2.938660606289357
09;-8.378967787931087
09;-10.372209209753285
09;-7.95076140411354
09;2.6825973141975012
09;-4.681664120667358
09;-7.720815707446597
09;-15.77798487833732
09;-10.479048067688021
09;-16.18299482385384
09;-14.043979489324347
09;1.2307249389943218
09;-8.472319723164947
09;-11.149243325890518
09;-18.63353363081167
09;-13.00653651075711
09;-16.18299482385384
09;-15.4670473500375
09;-3.8112998608331217
09;-8.269920903909632
09;-9.937306258308391
09;-10.15203606660574
09;-13.86752875651113
09;-8.203489301780984
09;-10.63086523463782
09;-10.308731049237432
09;-8.49795443819511
09;4.616544534000399
09;-12.503675803502004
09;-6.985936597477486
09;-0.8866012575324838
09;-5.988489378971255
09;-2.615365605380476
09;-0.8723620910024723
09;-5.661393334484832
09;-11.04535769317829
09;-9.211043065729392
09;-4.340997334691752
09;-10.543787917496473
09;-8.211765519308589
09;-13.71017137970517
09;-10.266668547482144
09;-11.444509337289128
09;-14.043979489324347
09;-10.183149734399418
09;-5.975678329985005
09;-2.2827282996513416
09;-7.519708655679745
09;-7.752172743806157
09;-9.109452555143891
09;-8.84718296920901
09;-11.989879797569714
09;-10.224808757365267
09;-6.348408237043012
09;-9.379888569779325
09;-12.079889822103242
09;-14.141757891163964
09;-11.626610129384364
09;-10.266668547482144
09;-11.964333044924043
09;-10.68573521899134
09;-8.22004963022559
09;-8.714571391228748
09;-3.9978834745661205
09;-5.146079128679237
09;-1.1249815893352468
09;-1.4685783431706703
09;-0.0386899955439938
09;0.8044258005240472
09;1.732468777321817
09;-5.059248452504641
09;-11.951587790050166
09;-10.752040042020878
09;-9.091108536418421
09;-3.866353220603838
09;2.2217636643397847
09;0.4084534273060577
09;-9.118639112994488
09;0.5816603944346643
09;-4.309239019099113
09;3.21625986473759
09;-5.001839851990516
09;-4.209430298789362
09;-6.30176353156886
09;-9.229642408249747
09;3.833573401747887
09;-5.460025441274753
09;3.11121887971666
09;3.284853414132315
09;-2.5460859588277627
09;-4.079826437387021
09;3.0208106772008163
09;6.749924733679396
09;2.9225607135647595
09;-3.4497426957371187
09;-0.7452492423788528
09;-2.7027495379565343
09;-0.8866012575324838
09;-2.8444185645330835
09;-2.537464727709992
09;-1.2988161386602912
09;-3.430621301910075
09;-5.099661438314338
09;-9.146257227322199
09;2.715605620733397
09;4.732984149656895
09;0.445206188649272
09;-7.550346746134693
09;5.241987261210877
09;-6.585464772943012
09;-4.501554394931097
09;2.661311256779923
09;-0.39151519230236853
09;-1.8940788140913456
09;1.0558732041278667
09;-6.462742155681176
09;0.371544492287007
09;-2.312065469865055
09;3.5218251811136247
09;0.7662201678562148
09;1.1409184948842166
09;0.8161476506675175
09;1.816391069193981
09;1.418535275115712
09;-0.44552789422304506
09;-1.6533914778689236
09;0.9584710463436563
09;2.931747271415357
09;-0.8404090581381874
09;-4.272333817923873
09;-0.6998007324496156
09;2.8278340199046452
09;-4.043881232397727
09;-9.708061211628376
09;-5.370015416741225
09;-3.4737037857960558
09;1.9638981772435167
09;-0.893729603962991
09;-4.798254993881836
09;-4.240825114793011
09;-0.9797292138174724
09;-0.8333243190520322
09;-13.224969387437714
09;-3.786390495788728
09;-7.527358052596915
09;-13.151546383555875
09;-11.301528501495849
09;-8.776204926537034
09;-15.372118649548266
09;-16.542754221490345
09;-8.723349451236157
09;-15.563025007672874
09;-17.820685787362272
09;-17.40524761019863
09;-13.525029955278322
09;-9.757384965057694
09;-10.31927857893435
09;-6.078699726147768
09;-7.101750175095393
09;-5.05349048766795
09;-15.038717350937368
09;-3.692381088702919
09;-7.558023184670642
09;-4.665135305711717
09;-5.886526187389492
09;-9.118639112994488
09;-9.351518736268641
09;-8.412797975344283
09;-3.786390495788728
09;-1.6223149164964903
09;-2.88468286879753
09;-7.1309464702762515
09;-11.577675410442618
09;1.7587817015288274
09;-2.349930875796678
09;-9.475129541977841
09;-8.540847807526895
09;-2.9071328415902564
09;-5.88019305576509
09;-2.4602563114452307
09;-14.257241505834262
09;-0.12637779215196998
09;0.5846684947722846
09;1.500119058730335
09;-0.9617422750267388
09;-4.8768608664504844
09;-11.091375759165734
09;0.9901031905636125
09;-6.964392420318701
09;-3.038499517439337
09;0.09915871961491964
09;1.001577286866354
09;-11.875506518469518
09;-13.078738835393517
09;-17.357653575291533
09;-9.081951034633892
09;-5.88019305576509
09;-9.886953133883463
09;-3.3735083971458164
09;-1.4002747961344184
09;-12.80750578140343
09;-0.18533202054553893
09;-0.6165154953408224
09;-6.829173054391788
09;2.2192723722997414
09;1.8268245715152533
09;-3.692381088702919
09;-2.383728154384173
09;-4.6321717381102525
09;-9.29505554954106
09;-9.109452555143891
09;-10.393472108102523
09;-4.621211623548047
09;-2.0352503160493702
09;1.7219212476248984
09;4.019845641601717
09;4.04411356790209
09;2.952381570876064
09;0.6714532992549077
09;0.5091516772522267
09;-1.938200260161128
09;0.22232009810922468
09;2.2242542420308458
09;0.31278268614350097
09;-0.7207474217927277
09;-0.4760582934524953
09;2.164282383726434
09;-5.381962997219315
09;5.489998962498639
09;-4.198990526332972
09;-7.902684401453854
09;-5.988489378971255
09;-1.1469804773415144
09;-4.6321717381102525
09;-1.4685783431706703
09;-2.0149419372909794
09;-9.91712996668549
09;-12.934929430522239
09;-19.777679901890775
09;-16.73942427567121
09;-13.479354707319262
09;-11.86289084502723
09;-1.7748744321127865
09;-8.575315668781574
09;-10.183149734399418
09;-7.728644360196545
09;-9.717903580543352
09;-7.846928843231506
09;-7.60422483423212
09;-4.8094409447363535
09;-9.816945584528403
09;-3.7764467172120613
09;-6.143714173686244
09;-7.573396444680389
09;-5.792010677663988
09;3.3156544734941606
09;3.6938286163519765
09;-3.1072354839387426
09;-13.035345458023254
09;-5.310522789377181
09;-3.575068471832286
09;-5.886526187389492
09;-8.203489301780984
09;-4.394187272116098
09;-0.2579348642477365
09;-1.739429809477532
09;-4.136614031058032
09;-0.8439535958890966
09;-4.431614986209448
09;0.07367754361954573
09;2.785918117250935
09;1.6050451282030083
09;-10.852456069521894
09;-11.60210830879824
09;-3.0750909970979237
09;-9.737621840176372
09;-6.779881290597334
09;-8.336864508021273
09;-12.00268140583848
09;0.16569330808972813
09;-9.998117869399646
09;1.1493774044682643
09;0.6086958673224392
09;-3.3261995130994526
09;0.02890481748361906
09;-0.6998007324496156
09;-4.984691002119778
09;-5.310522789377181
09;-0.15580488852503574
09;-1.0230504489476262
09;-2.5633541347699684
09;-2.764445614161129
09;-3.53631374100027
09;2.644719294450875
09;-10.131355367221504
09;-0.5271819821723591
09;-2.490200309319572
09;-3.8965300534058667
09;3.418266402824106
09;-3.5799249939817686
09;1.1211489440097417
09;2.9363369093758127
09;-5.076545284582502
09;-6.675188705691529
09;-2.0841850349911173
09;2.048165884514614
09;0.14357169254246752
09;-15.222358221697265
09;-2.689585772408804
09;2.136656283809339
09;1.4594229528695366
09;-0.23146356105249138
09;-1.5681970489779917
09;-2.5503997854066562
09;-9.856880779649908
09;-4.121089648662489
09;1.8346414818716088
09;-3.741732867142888
09;-6.4087504378513405
09;-7.368118601489542
09;-7.065392275051532
09;-15.166857140601822
09;-14.912440511134474
09;3.409580512462216
09;2.587590737914492
09;-4.209430298789362
09;-0.3579270234632501
09;3.4917478681177117
09;3.4982017802200183
09;2.578032674074548
09;0.5243076567355036
09;-3.416307830440157
09;0.7750517798403324
09;-3.6776300696386603
09;-3.8362808663702843
09;1.253032211963128
09;-0.5306009507809848
09;0.8687010928328782
09;-0.49306611098394604
09;0.08642747565285157
09;-0.6858642839915721
09;1.3609672302657618
09;0.87742916890282
09;-9.886953133883463
09;-2.676441926816549
09;-0.5992644675488642
09;1.645066192577752
09;-4.028521565021068
09;-3.0157078758182196
09;3.2340133499946044
09;1.2307249389943218
09;2.7835835144582037
09;-1.834272130906067
09;-3.9724340287650097
09;-2.2451540969842196
09;-0.8439535958890966
09;1.3278990825656143
09;3.6156814833499906
09;-0.575170444781451
09;-10.807683343385968
09;1.4294574892403156
09;0.18460995361687244
09;4.799884785690088
09;-2.4773545249154876
09;0.34685111492185167
09;-12.878065792811446
09;0.6326569573813762
09;3.5089476551995236
09;1.0558732041278667
09;1.4757242832183728
09;-0.6234255113282265
09;-2.3078683740413903
09;-2.893655896081142
09;-2.902638202608685
09;-3.368765896543114
09;-2.2576607796893997
09;-1.8621306782546343
09;-7.436006925154393
09;-7.658439212171656
09;4.479335877007072
09;-1.302552808813884
09;-3.1672498419049933
09;-2.893655896081142
09;-3.3356406984181968
09;-5.472097562242469
09;2.3060452182239386
