"1429514744495","1.6981423714070552","-19.66037152571859","2015_4_20_9"
"1429514744880","-0.8368659662521977","-14.82774471896903","2015_4_20_9"
"1429514745560","-1.541264036272552","-10.135997526223539","2015_4_20_9"
"1429514745924","0.23172210837748625","-5.0896531045480415","2015_4_20_9"
"1429514746619","1.9484885523181796","0.30004460591559423","2015_4_20_9"
"1429514746962","-2.5288520451619116","-0.545354277398199","2015_4_20_9"
"1429514747664","1.6954962511617413","-0.038881833915411376","2015_4_20_9"
"1429514748013","6.0543128624321385","1.4802335458255267","2015_4_20_9"
"1429514748703","2.9133644293408807","2.016562010018206","2015_4_20_9"
"1429514749067","-1.9906343944547722","1.2287374206636152","2015_4_20_9"
"1429514749738","-2.4602563114452307","1.2424565674069514","2015_4_20_9"
"1429514750098","-6.124158691569144","-0.3214744211392255","2015_4_20_9"
"1429514750766","-2.6808209990736924","-2.0685011934403916","2015_4_20_9"
"1429514751144","16.800262154701745","0.7088783516317813","2015_4_20_9"
"1429514751846","0.6565521296402446","1.2383156564507847","2015_4_20_9"
"1429514752203","-3.5073607487317067","1.0288947689934893","2015_4_20_9"
"1429514752894","1.5863053374644527","2.570987574800209","2015_4_20_9"
"1429514753253","3.5110952357860765","3.809370821772162","2015_4_20_9"
"1429514753942","12.15227716347409","2.879773823526631","2015_4_20_9"
"1429514754298","4.6278813504517355","3.674039667688929","2015_4_20_9"
"1429514754982","3.7941721396927717","5.134346245373825","2015_4_20_9"
"1429514755340","-10.55462496149499","2.7061601855819366","2015_4_20_9"
"1429514756042","1.258600090126908","2.2556611564501026","2015_4_20_9"
"1429514756395","3.1044708102553527","0.44609988580635546","2015_4_20_9"
"1429514757092","0.1625365246139249","-0.44696907936120667","2015_4_20_9"
"1429514757447","1.1154922263639837","-0.9827050620269644","2015_4_20_9"
"1429514758145","5.190815797919585","2.166383089855951","2015_4_20_9"
"1429514758496","0.9527073502873971","2.1052045418880487","2015_4_20_9"
"1429514759195","-2.615365605380476","0.961237258760883","2015_4_20_9"
"1429514759545","-0.9366229732947741","0.7414053591791432","2015_4_20_9"
"1429514760228","1.5702104169146378","0.8323489972892739","2015_4_20_9"
"1429514760590","-1.3889429098068782","-0.48360274425601874","2015_4_20_9"
"1429514761272","9.273436665866708","1.1805431188598434","2015_4_20_9"
"1429514761637","-3.726897868424685","0.9582366662510017","2015_4_20_9"
"1429514762338","0.8919565006687284","1.3239525610437022","2015_4_20_9"
"1429514762688","-2.451719809885323","0.5195665156837099","2015_4_20_9"
"1429514763388","-3.0202614222596336","0.1933028131931588","2015_4_20_9"
"1429514763732","0.7248868284929193","-1.516407154281599","2015_4_20_9"
"1429514764435","-0.8262453540000012","-0.936276651396662","2015_4_20_9"
"1429514764780","-1.708044446916921","-1.456276840913792","2015_4_20_9"
"1429514765478","-2.0515312760890527","-1.3762391341545377","2015_4_20_9"
"1429514765842","-5.918261296269471","-1.9558391089565053","2015_4_20_9"
"1429514766530","1.1211489440097417","-1.8765866858531406","2015_4_20_9"
"1429514766891","-2.0923676918733087","-2.129811153427802","2015_4_20_9"
"1429514767574","-7.428437521940651","-3.273889768432548","2015_4_20_9"
"1429514767936","5.5581239363368695","-1.751958725947364","2015_4_20_9"
"1429514768632","5.162453684105211","0.4641842701275724","2015_4_20_9"
"1429514768977","1.5996950266245158","0.5598934866505274","2015_4_20_9"
"1429514769676","2.1316239026499915","1.4046918055551874","2015_4_20_9"
"1429514770025","5.647574285001905","4.019894166943699","2015_4_20_9"
"1429514770728","4.031988080165476","3.7146669957094205","2015_4_20_9"
"1429514771068","3.0026155626382387","3.282699371416025","2015_4_20_9"
"1429514771773","2.1139875724525967","3.385557880581642","2015_4_20_9"
"1429514772104","-8.438257367205868","1.27158162661047","2015_4_20_9"
"1429514772850","-4.5177745483619285","-0.7614881400622968","2015_4_20_9"
"1429514773157","-8.802753769329849","-3.3284365099613615","2015_4_20_9"
"1429514773922","7.252720736509664","-2.4784154751870764","2015_4_20_9"
"1429514774205","-0.5135195497241958","-3.0039168996224355","2015_4_20_9"
"1429514774974","1.155012104398641","-1.0852630053015335","2015_4_20_9"
"1429514775255","-12.302449283344085","-2.642197952297965","2015_4_20_9"
"1429514776020","2.2342094174908955","-0.43480531493381636","2015_4_20_9"
"1429514776289","-1.0665888340331162","-2.0986672290423725","2015_4_20_9"
"1429514777063","-1.6767720832059563","-2.3313177357387245","2015_4_20_9"
"1429514777338","-0.05162505324065662","-2.5726451672665838","2015_4_20_9"
"1429514778103","0.31278268614350097","-0.04959877336906652","2015_4_20_9"
"1429514778401","1.6530483248332408","-0.16583099190059744","2015_4_20_9"
"1429514779155","0.21604643251465777","0.09069606140895733","2015_4_20_9"
"1429514779450","-1.5335842040851742","0.11933363723311377","2015_4_20_9"
"1429514780200","1.816391069193981","0.49293686172004125","2015_4_20_9"
"1429514780496","6.752882135695732","1.7809567516304874","2015_4_20_9"
"1429514781243","4.320384119112649","2.314423910486369","2015_4_20_9"
"1429514781545","-3.148739681169234","1.6414666877495907","2015_4_20_9"
"1429514782291","0.5121849895366128","2.0506205264739483","2015_4_20_9"
"1429514782578","-1.4305656363819867","1.4012291853587546","2015_4_20_9"
"1429514783365","3.5132422855159717","0.7533012153228027","2015_4_20_9"
"1429514783620","1.9818415885137777","0.2855927092030283","2015_4_20_9"
"1429514784243","8.697289664413198","2.6547985783195145","2015_4_20_9"
"1429514784503","2.5516936363810454","3.0627003076884014","2015_4_20_9"
"1429514785293","6.3395868065712415","4.616730796279047","2015_4_20_9"
"1429514785553","-1.1286442036159832","3.6883534984526554","2015_4_20_9"
"1429514786336","4.770214766616303","4.2460281340731605","2015_4_20_9"
"1429514786601","-3.056775988439395","1.895215003502642","2015_4_20_9"
"1429514787384","-0.06133900352215505","1.3726084755220023","2015_4_20_9"
"1429514787639","0.5061173052954052","0.20591457526683507","2015_4_20_9"
"1429514788423","0.5212785757499435","0.5358991311400204","2015_4_20_9"
"1429514788676","-3.8212836431254975","-1.1824005508083397","2015_4_20_9"
"1429514789475","-1.2988161386602912","-0.830808580852519","2015_4_20_9"
"1429514789729","-1.7788216667356218","-1.1743051134952123","2015_4_20_9"
"1429514790520","4.314513291151352","-0.4126259163240231","2015_4_20_9"
"1429514790796","-2.6110194008174075","-1.0390855116374933","2015_4_20_9"
"1429514791562","-11.36081808077063","-2.5469923991665198","2015_4_20_9"
"1429514791844","-13.86752875651113","-5.060734922736687","2015_4_20_9"
"1429514792612","-0.3713467088488775","-4.779239931159339","2015_4_20_9"
"1429514792896","0.6833558562912485","-5.505471418131359","2015_4_20_9"
"1429514793689","4.580546684869596","-4.067158200993958","2015_4_20_9"
"1429514793933","-6.001319351227288","-2.9952584550852897","2015_4_20_9"
"1429514794736","4.9521922352155565","0.7686857432600471","2015_4_20_9"
"1429514794981","-4.90510768691564","-0.13806645235330545","2015_4_20_9"
"1429514795792","-0.3111207304688809","-0.33696176970533126","2015_4_20_9"
"1429514796016","1.6503884290421085","-0.9229934208708286","2015_4_20_9"
"1429514796823","-4.7592172219313955","-0.6745729950116502","2015_4_20_9"
"1429514797060","-4.447704937654676","-2.554552429585697","2015_4_20_9"
"1429514797875","-2.1333970059442526","-2.0002102933914196","2015_4_20_9"
"1429514798099","-1.81442773196564","-2.3008716936907714","2015_4_20_9"
"1429514798920","2.2516035664783827","-2.1806286662035164","2015_4_20_9"
"1429514799142","-3.2510372083841377","-1.8789926634940648","2015_4_20_9"
"1429514799971","13.253058339228703","1.6611599918826108","2015_4_20_9"
"1429514800178","-7.3531040953514","0.6172185740011815","2015_4_20_9"
"1429514801004","-9.109452555143891","-0.8417863906344687","2015_4_20_9"
"1429514801221","-11.266148046718916","-3.5453367132739286","2015_4_20_9"
"1429514802052","-3.906612340827027","-3.6764517397625056","2015_4_20_9"
"1429514802265","-11.989879797569714","-8.72503936712219","2015_4_20_9"
"1429514803104","4.038052939928744","-6.446807960066161","2015_4_20_9"
"1429514803313","-8.74093222978701","-6.3731038949947845","2015_4_20_9"
"1429514804181","-7.481562394815454","-5.616186764614093","2015_4_20_9"
"1429514804357","-5.975678329985005","-6.029999962445688","2015_4_20_9"
"1429514805231","-5.45399566689996","-4.722823136311737","2015_4_20_9"
"1429514805404","1.4349134502476382","-5.2434510342479586","2015_4_20_9"
"1429514806278","8.86004143142123","-1.7232563020063103","2015_4_20_9"
"1429514806444","2.093787820004347","0.19181374095765005","2015_4_20_9"
"1429514807325","1.6981423714070552","1.7265778812360622","2015_4_20_9"
"1429514807483","-5.899206320499946","1.637535750516065","2015_4_20_9"
"1429514808373","-0.11985195440092125","1.326582669586353","2015_4_20_9"
"1429514808517","-0.36128000155470974","-0.5176816170088351","2015_4_20_9"
"1429514809418","12.398091094227956","1.5431790378358867","2015_4_20_9"
"1429514809553","5.4540183049916005","2.2943542245527957","2015_4_20_9"
"1429514810463","11.434176636173753","5.761030815887535","2015_4_20_9"
