"2A","3.070651599569251"
"2A","1.5836249209524964"
"2A","15.99599754692223"
"2A","4.438904975589832"
"2A","3.0774259841357603"
"2A","5.381606737375283"
"2A","-0.4286128165538556"
"2A","13.826869803187215"
"2A","2.214287643532766"
"2A","0.15305928457050927"
"2A","1.5648388090513756"
"2A","1.0615688696683936"
"2A","1.1041677271873818"
"2A","-4.843085491533625"
"2A","-7.846928843231506"
"2A","1.5460119778791075"
"2A","8.209920912321474"
"2A","4.355525999704632"
"2A","-2.400676237103884"
"2A","3.027624030645795"
"2A","11.24497587559806"
"2A","5.2718447618166175"
"2A","4.471649248507138"
"2A","0.38694227975864076"
"2A","2.8324788807843553"
"2A","-1.1690352237776143"
"2A","1.5782616051673524"
"2A","1.9561967820547133"
"2A","3.320045722140808"
"2A","6.742526820245155"
"2A","3.1179617106709383"
"2A","4.943092297622532"
"2A","9.138561623950563"
"2A","9.602269058942301"
"2A","7.060790751880422"
"2A","7.992192663273263"
"2A","3.2539427422286185"
"2A","3.1851036809518125"
"2A","5.630767217764708"
"2A","9.00041785223171"
"2A","7.302823747886178"
"2A","7.700202491867495"
"2A","-1.4191941885809691"
"2A","-3.6531005711613913"
"2A","5.049868824827182"
"2A","-5.988489378971255"
"2A","4.130521048436064"
"2A","14.195446519235034"
"2A","2.7273639677816353"
"2A","3.3725682685022127"
"2A","1.8007172791277668"
"2A","7.171386335455262"
"2A","-1.48001467087689"
"2A","-2.1169620159167835"
"2A","2.1768107136614505"
"2A","8.781973348598655"
"2A","4.803586422071729"
"2A","2.580423176260564"
"2A","-0.7627929559538006"
"2A","1.0330531197028974"
"2A","-5.6428930300721465"
"2A","-9.100275703114278"
"2A","3.4356121692239"
"2A","-2.0027796627650982"
"2A","1.258600090126908"
"2A","-0.012877525914102406"
"2A","-3.5025446190612874"
"2A","-7.116336055329131"
"2A","-0.5374429280060273"
"2A","-6.3550922617191885"
"2A","-0.8156377121710405"
"2A","3.01171788428661"
"2A","-0.35457533920863205"
"2A","-0.27120083038212667"
"2A","-2.1911656060289646"
"2A","2.179314212637728"
"2A","-0.7452492423788528"
"2A","1.289159784538369"
"2A","9.226857472933565"
"2A","0.34685111492185167"
"2A","-2.047458174191171"
"2A","-4.054136121001041"
"2A","2.522868754933412"
"2A","-4.5448756300612505"
"2A","8.529020276240386"
"2A","-4.100433539907133"
"2A","-8.211765519308589"
"2A","-5.478139920495232"
"2A","1.8813957853966543"
"2A","4.114510187426864"
"2A","-0.6027119332174853"
"2A","1.6769508033762914"
"2A","-1.8621306782546343"
"2A","-8.345268852787335"
"2A","2.2366964295731893"
"2A","-3.0339364022106357"
"2A","1.6716448229803407"
"2A","0.7573795669524962"
"2A","-1.1103465569966273"
"2A","0.39616786707104956"
"2A","-0.8368659662521977"
"2A","-8.353681337355894"
"2A","-1.6572838775029917"
"2A","-4.787083430106343"
"2A","-8.336864508021273"
"2A","0.3282849027126755"
"2A","-2.468801210942113"
"2A","1.5702104169146378"
"2A","2.2416683184542583"
"2A","-0.9761288450040301"
"2A","-4.843085491533625"
"2A","0.080054849073479"
"2A","-4.610265321358197"
"2A","-11.13763892919042"
"2A","-1.8183929863773793"
"2A","-6.23555978394407"
"2A","-7.689571466425544"
"2A","-0.9833310756306729"
"2A","5.277103094923272"
"2A","2.3503359695705517"
"2A","1.82421737064379"
"2A","0.13407372589013078"
"2A","-8.387412989994607"
"2A","-3.368765896543114"
"2A","-1.0484213109109997"
"2A","-6.793936131266055"
"2A","2.1517359571074826"
"2A","1.6875530502075584"
"2A","-1.700215794166974"
"2A","-4.157356463931856"
"2A","-4.871222508811359"
"2A","-4.753654692354115"
"2A","-7.315680988610778"
"2A","-5.526630707360343"
"2A","-9.257616312101044"
"2A","4.816529740585304"
"2A","10.319438235795053"
"2A","-2.203594737133464"
"2A","-6.7169144367167295"
"2A","-12.342323368541342"
"2A","3.500352019032353"
"2A","-11.626610129384364"
"2A","-9.957529526205636"
"2A","-4.043881232397727"
"2A","-0.4286128165538556"
"2A","-6.3283869689280525"
"2A","1.7666600600173141"
"2A","-1.2170134912078945"
"2A","-7.138260904087922"
"2A","-2.9929758826338286"
"2A","-4.978982234488665"
"2A","-3.084263003903811"
"2A","2.6684124068999884"
"2A","5.615613001117971"
"2A","-11.04535769317829"
"2A","0.2129078996392936"
"2A","-8.455271847941395"
"2A","0.12773597322801322"
"2A","2.124069859873757"
"2A","-3.8312789142377737"
"2A","-5.994901996197235"
"2A","-6.104647137940059"
"2A","0.07686678163520522"
"2A","-3.2697668968017943"
"2A","-1.3738566886664065"
"2A","-5.245548133439292"
"2A","1.1521952113504192"
"2A","-1.143310124598091"
"2A","-5.723347160896108"
"2A","5.0192370901763965"
"2A","-3.8513040289014056"
"2A","-0.7067773510078822"
"2A","5.0192370901763965"
"2A","5.739436294990387"
"2A","1.690201591053835"
"2A","0.2629888435011129"
"2A","1.5728949756249477"
"2A","-5.899206320499946"
"2A","-4.577508941977876"
"2A","-0.9473794943450897"
"2A","-0.9797292138174724"
"2A","2.589978611369549"
"2A","3.6495611543416375"
"2A","0.6206846747993764"
"2A","-2.451719809885323"
"2A","-3.6629040593782514"
"2A","-5.001839851990516"
"2A","-0.30778705564842884"
"2A","-1.8501803581332845"
"2A","7.501751181765496"
"2A","-1.150652381703139"
"2A","-0.5923736384384901"
"2A","0.12456536189948172"
"2A","-10.587217456165156"
"2A","-6.091663742939567"
"2A","-5.019022626413269"
"2A","-0.7487551514630062"
"2A","1.6370767181790344"
"2A","-4.83185615624227"
"2A","-3.6091212891626263"
"2A","1.9690286497128597"
"2A","-0.9653366841978616"
"2A","-0.6998007324496156"
"2A","0.5786512519697626"
"2A","-1.7867215214303112"
"2A","-8.28660849720414"
"2A","1.1915488239559895"
"2A","-2.4261605281619176"
"2A","-3.8312789142377737"
"2A","5.213792017501869"
"2A","-3.628640150495848"
"2A","-6.078699726147768"
"2A","-9.571426422297906"
"2A","-2.9838997170869153"
"2A","-3.866353220603838"
"2A","-2.2077417363232756"
"2A","-1.1249815893352468"
"2A","-5.899206320499946"
"2A","-7.065392275051532"
"2A","-3.3735083971458164"
"2A","-1.3100309751286456"
"2A","-5.723347160896108"
"2A","-0.3311496931594945"
"2A","-1.3625591935058698"
"2A","-5.370015416741225"
"2A","-4.436974992327127"
"2A","0.48788877890298876"
"2A","-3.102636124743075"
"2A","9.354901880688242"
"2A","-5.88019305576509"
"2A","-0.6476539500171221"
"2A","5.234947026063078"
"2A","-7.635163031280284"
"2A","-8.627275283179747"
"2A","-11.82515339404459"
"2A","1.0928284440650975"
"2A","1.8658389639757964"
"2A","0.4543701314420542"
"2A","1.2279324973570045"
"2A","-3.006607938225196"
"2A","4.979434985111519"
