timestamp, decibels, tag
"1429169049087","-3.9622750923577414","3B_AS_0"
"1429169050134","-2.715933283930165","3B_AS_0"
"1429169051184","-7.072651690131906","3B_AS_0"
"1429169052237","-1.6963041122102676","3B_AS_0"
"1429169053279","-0.3982484404209967","3B_AS_0"
"1429169054322","-3.5799249939817686","3B_AS_0"
"1429169055368","-6.551200864060609","3B_AS_0"
"1429169056420","-0.45569277500639627","3B_AS_0"
"1429169057460","-2.383728154384173","3B_AS_0"
"1429169058503","-3.002061542079489","3B_AS_0"
"1429169059561","-6.072224966520281","3B_AS_0"
"1429169060640","7.366426535002262","3B_AS_0"
"1429169061679","6.879107153409806","3B_AS_0"
"1429169062725","-6.4222169361116865","3B_AS_0"
"1429169063780","-9.826912183026481","3B_AS_0"
"1429169064820","-8.353681337355894","3B_AS_0"
"1429169065861","-8.909768137011874","3B_AS_0"
"1429169066905","-8.644664457432324","3B_AS_0"
"1429169067952","-1.7551651210963106","3B_AS_0"
"1429169068985","-1.1616774176298263","3B_AS_0"
"1429169070033","-6.078699726147768","3B_AS_0"
"1429169071083","-6.23555978394407","3B_AS_0"
"1429169072123","-9.513520276909631","3B_AS_0"
"1429169073171","-1.6145631180006585","3B_AS_0"
"1429169074221","-1.4571570533750413","3B_AS_0"
"1429169075294","-3.4737037857960558","3B_AS_0"
"1429169076344","-4.996119805924018","3B_AS_0"
"1429169077398","-3.302641349381881","3B_AS_0"
"1429169078270","1.9382002601611283","3B_AS_0"
"1429169079315","0.733760545905007","3B_AS_0"
"1429169080371","-2.559033871244907","3B_AS_0"
"1429169081434","-3.5653635661991157","3B_AS_0"
"1429169082473","-4.539448644793752","3B_AS_0"
"1429169083518","-5.292754171578712","3B_AS_0"
"1429169084569","-1.2096149476276294","3B_AS_0"
"1429169085614","-4.235584758894651","3B_AS_0"
"1429169086660","-6.415481077194767","3B_AS_0"
"1429169087699","-4.512364464326503","3B_AS_0"
"1429169088741","-9.146257227322199","3B_AS_0"
"1429169089792","-9.907059368875554","3B_AS_0"
"1429169090840","-8.421276150383507","3B_AS_0"
"1429169091891","-8.362101977509415","3B_AS_0"
"1429169092936","-9.50390667367248","3B_AS_0"
"1429169093986","-10.141689561942114","3B_AS_0"
"1429169095041","-0.054861829740965706","3B_AS_0"
"1429169096091","-0.31445568525665957","3B_AS_0"
"1429169097133","-0.4489148662441503","3B_AS_0"
"1429169098176","2.293702044854939","3B_AS_0"
"1429169099225","-3.185799533179547","3B_AS_0"
"1429169100295","-5.257325612719093","3B_AS_0"
"1429169101338","-1.4305656363819867","3B_AS_0"
"1429169102391","-1.2170134912078945","3B_AS_0"
"1429169103433","2.1592659876077542","3B_AS_0"
"1429169104474","-6.476292688286021","3B_AS_0"
"1429169105532","-5.6799331273040154","3B_AS_0"
"1429169106574","-3.4977311583462116","3B_AS_0"
"1429169107613","0.2129078996392936","3B_AS_0"
"1429169108655","-9.164718211185773","3B_AS_0"
"1429169109707","-9.907059368875554","3B_AS_0"
"1429169110748","-8.558064640989615","3B_AS_0"
"1429169111780","-6.23555978394407","3B_AS_0"
"1429169112819","-5.146079128679237","3B_AS_0"
"1429169113871","-6.907201170812107","3B_AS_0"
"1429169114914","-3.1072354839387426","3B_AS_0"
"1429169115964","1.7271966134949643","3B_AS_0"
"1429169117020","4.884625844555179","3B_AS_0"
"1429169118071","2.164282383726434","3B_AS_0"
"1429169119109","5.5360418739310555","3B_AS_0"
"1429169120154","-2.4602563114452307","3B_AS_0"
"1429169121234","0.03851842072076893","3B_AS_0"
"1429169122277","4.343827830073667","3B_AS_0"
"1429169123331","0.35611936012427214","3B_AS_0"
"1429169124370","-0.523764358819959","3B_AS_0"
"1429169125417","6.01577307812453","3B_AS_0"
"1429169126458","-3.3167685787982695","3B_AS_0"
"1429169127496","-4.588414015146742","3B_AS_0"
"1429169128534","2.8324788807843553","3B_AS_0"
"1429169129594","0.2785801053396893","3B_AS_0"
"1429169130651","-3.4641114163638616","3B_AS_0"
"1429169131691","-5.405907573756254","3B_AS_0"
"1429169132734","-6.9143295172426145","3B_AS_0"
"1429169133778","-4.426258285677002","3B_AS_0"
"1429169134830","-8.558064640989615","3B_AS_0"
"1429169135878","-1.5836249209524964","3B_AS_0"
"1429169136931","1.9459176215200504","3B_AS_0"
"1429169137976","-3.1164415151535545","3B_AS_0"
"1429169138826","-5.8738645384446455","3B_AS_0"
"1429169139875","-5.918261296269471","3B_AS_0"
"1429169140921","-1.464769577646775","3B_AS_0"
"1429169142005","-3.392504336128991","3B_AS_0"
"1429169143063","-7.458754794039639","3B_AS_0"
"1429169144113","-2.031184839898358","3B_AS_0"
"1429169145154","-1.1763992679983402","3B_AS_0"
"1429169146204","-1.9623613039404901","3B_AS_0"
"1429169147254","0.995842133380957","3B_AS_0"
"1429169148295","-9.43690774371978","3B_AS_0"
"1429169149346","0.4421493912789704","3B_AS_0"
"1429169150391","-4.261818211750797","3B_AS_0"
"1429169151441","-2.8622907717400246","3B_AS_0"
"1429169152482","-6.44921272983348","3B_AS_0"
"1429169153523","-5.88019305576509","3B_AS_0"
"1429169154575","-5.729566917436899","3B_AS_0"
"1429169155623","0.6326569573813762","3B_AS_0"
"1429169156666","-7.065392275051532","3B_AS_0"
"1429169157716","-4.3569201432536495","3B_AS_0"
"1429169158763","-4.787083430106343","3B_AS_0"
"1429169159822","-3.916706345028768","3B_AS_0"
"1429169160864","0.10551735067346671","3B_AS_0"
"1429169161901","-1.8820844881742311","3B_AS_0"
"1429169162970","-0.3177919209950315","3B_AS_0"
"1429169164018","-5.937358166486275","3B_AS_0"
"1429169165054","5.68109116872138","3B_AS_0"
"1429169166090","6.560037149938828","3B_AS_0"
"1429169167138","4.992119086138196","3B_AS_0"
"1429169168184","-2.2285064835735753","3B_AS_0"
"1429169169229","-1.3964958577941653","3B_AS_0"
"1429169170275","-5.227911803241897","3B_AS_0"
"1429169171322","-4.023407705798833","3B_AS_0"
"1429169172363","-1.8104642869331156","3B_AS_0"
"1429169173410","3.1404000843948077","3B_AS_0"
"1429169174466","9.469198712839137","3B_AS_0"
"1429169175520","-4.167746285311919","3B_AS_0"
"1429169176565","-8.697041840096173","3B_AS_0"
"1429169177639","-8.618593733593373","3B_AS_0"
"1429169178687","-4.131436153326116","3B_AS_0"
"1429169179725","-2.589320939275584","3B_AS_0"
"1429169180774","-2.7732952223011518","3B_AS_0"
"1429169181819","-6.388589756526114","3B_AS_0"
"1429169182864","2.5132391645479175","3B_AS_0"
"1429169183947","-2.2576607796893997","3B_AS_0"
"1429169184985","-3.4881122319611095","3B_AS_0"
"1429169186040","-4.084973631397242","3B_AS_0"
"1429169187089","-3.550826509018281","3B_AS_0"
"1429169188144","-5.798279815170399","3B_AS_0"
"1429169189180","-4.002982323927727","3B_AS_0"
"1429169190221","10.589747791213979","3B_AS_0"
"1429169191265","-12.476574721802681","3B_AS_0"
"1429169192341","-4.582959767157116","3B_AS_0"
"1429169193383","-4.37819606237423","3B_AS_0"
"1429169194431","-1.8820844881742311","3B_AS_0"
"1429169195477","-7.300756775938991","3B_AS_0"
"1429169196524","-7.436006925154393","3B_AS_0"
"1429169197580","-4.293403299784659","3B_AS_0"
"1429169198502","3.549661163348486","3B_AS_0"
"1429169199551","-6.612973551718114","3B_AS_0"
"1429169200607","9.755332994032543","3B_AS_0"
"1429169201660","1.5702104169146378","3B_AS_0"
"1429169202703","-3.354553911417584","3B_AS_0"
"1429169203759","-4.31452401447851","3B_AS_0"
"1429169204839","-5.245548133439292","3B_AS_0"
"1429169205883","-6.9143295172426145","3B_AS_0"
"1429169206932","-3.7516369613038463","3B_AS_0"
"1429169207980","-9.127835397218366","3B_AS_0"
"1429169209029","-8.963773842423489","3B_AS_0"
"1429169210067","-8.963773842423489","3B_AS_0"
"1429169211105","-6.808013751265114","3B_AS_0"
"1429169212146","8.506094389050954","3B_AS_0"
"1429169213194","-7.728644360196545","3B_AS_0"
"1429169214242","-4.183354357145348","3B_AS_0"
"1429169215294","-4.256565178849189","3B_AS_0"
"1429169216337","-9.127835397218366","3B_AS_0"
"1429169217404","-3.766514309453858","3B_AS_0"
"1429169218454","-11.456531331786962","3B_AS_0"
"1429169219510","-8.873949984654255","3B_AS_0"
"1429169220557","-12.612933717532046","3B_AS_0"
"1429169221604","-9.846879754206416","3B_AS_0"
"1429169222650","-10.018483387845745","3B_AS_0"
"1429169223696","-5.076545284582502","3B_AS_0"
"1429169224743","0.41765620722899843","3B_AS_0"
"1429169225818","-1.0375390088342706","3B_AS_0"
"1429169226859","-4.136614031058032","3B_AS_0"
"1429169227903","-7.79152890374471","3B_AS_0"
"1429169228950","-1.3700892240061415","3B_AS_0"
"1429169230001","-6.228967078019925","3B_AS_0"
"1429169231045","-4.335696211769765","3B_AS_0"
"1429169232091","0.8570499983453578","3B_AS_0"
"1429169233144","-7.489178256450294","3B_AS_0"
"1429169234187","-13.224969387437714","3B_AS_0"
"1429169235225","-7.036415135121626","3B_AS_0"
"1429169236273","-1.46096248153583","3B_AS_0"
"1429169237319","-1.103038277526291","3B_AS_0"
"1429169238372","4.233878391849313","3B_AS_0"
"1429169239417","8.035666955075957","3B_AS_0"
"1429169240459","-8.472319723164947","3B_AS_0"
"1429169241501","-11.66349294335177","3B_AS_0"
"1429169242548","-7.263558048256513","3B_AS_0"
"1429169243584","-0.4353748952434328","3B_AS_0"
"1429169244639","-3.2979373743749187","3B_AS_0"
"1429169245685","-2.791021533837366","3B_AS_0"
"1429169246780","-2.4346719346617713","3B_AS_0"
"1429169247829","-2.7379507599478874","3B_AS_0"
"1429169248869","-8.404328067663796","3B_AS_0"
"1429169249919","-4.742540308703163","3B_AS_0"
"1429169250963","-3.4210763672813465","3B_AS_0"
"1429169252017","-2.2409892013695045","3B_AS_0"
"1429169253061","-6.82211422455342","3B_AS_0"
"1429169254105","-8.900799742164441","3B_AS_0"
"1429169255146","-0.5203480796655687","3B_AS_0"
"1429169256185","2.3011100535240865","3B_AS_0"
"1429169257241","-1.052051776852282","3B_AS_0"
"1429169258111","-3.9826048608850737","3B_AS_0"
"1429169259164","0.09915871961491964","3B_AS_0"
"1429169260211","-9.49430369907568","3B_AS_0"
"1429169261245","-2.5806567094917603","3B_AS_0"
"1429169262300","-2.1746210493352782","3B_AS_0"
"1429169263342","1.013036245834487","3B_AS_0"
"1429169264387","0.1909063581246072","3B_AS_0"
"1429169265438","-2.1251756237515966","3B_AS_0"
"1429169266478","-3.383001173651408","3B_AS_0"
"1429169267561","-0.18204626690769357","3B_AS_0"
"1429169268593","-0.4151044318123884","3B_AS_0"
"1429169269638","-8.088442723999158","3B_AS_0"
"1429169270684","-12.223246093466942","3B_AS_0"
"1429169271738","-6.971567876850745","3B_AS_0"
"1429169272781","-6.900078669684781","3B_AS_0"
"1429169273824","-5.399915238480247","3B_AS_0"
"1429169274877","-7.058138922113894","3B_AS_0"
"1429169275919","-5.6182870939621345","3B_AS_0"
"1429169276961","-7.466350675274112","3B_AS_0"
"1429169278008","-5.181055912740662","3B_AS_0"
"1429169279061","-7.588796962257616","3B_AS_0"
"1429169280104","-5.612146485973566","3B_AS_0"
"1429169281169","-8.670813668265238","3B_AS_0"
"1429169282206","-6.348408237043012","3B_AS_0"
"1429169283246","-4.654133544091294","3B_AS_0"
"1429169284285","-9.9474120065549","3B_AS_0"
"1429169285334","0.4635244161166294","3B_AS_0"
"1429169286378","-9.257616312101044","3B_AS_0"
"1429169287423","-9.777193159818133","3B_AS_0"
"1429169288477","-10.266668547482144","3B_AS_0"
"1429169289566","5.484867984912355","3B_AS_0"
"1429169290607","-6.654400766838608","3B_AS_0"
"1429169291658","-13.035345458023254","3B_AS_0"
"1429169292705","-12.00268140583848","3B_AS_0"
"1429169293759","-14.544264946383764","3B_AS_0"
"1429169294801","-8.429762608936544","3B_AS_0"
"1429169295842","-7.451165549661612","3B_AS_0"
"1429169296899","-8.203489301780984","3B_AS_0"
"1429169297941","-3.0980391997148637","3B_AS_0"
"1429169298998","-4.447704937654676","3B_AS_0"
"1429169300044","-5.263220346327127","3B_AS_0"
"1429169301098","-4.3516092964736615","3B_AS_0"
"1429169302141","-0.36128000155470974","3B_AS_0"
"1429169303184","-3.416307830440157","3B_AS_0"
"1429169304225","-2.5503997854066562","3B_AS_0"
"1429169305271","-11.36081808077063","3B_AS_0"
"1429169306318","-2.5288520451619116","3B_AS_0"
"1429169307364","-2.4773545249154876","3B_AS_0"
"1429169308405","-5.817114422416154","3B_AS_0"
"1429169309446","-10.0901411041859","3B_AS_0"
"1429169310515","-5.1344514299707775","3B_AS_0"
"1429169311561","1.904678898889297","3B_AS_0"
"1429169312613","-10.830040858015977","3B_AS_0"
"1429169313658","-4.837469009192395","3B_AS_0"
"1429169314701","-7.542677085911801","3B_AS_0"
"1429169315760","-12.015501909476857","3B_AS_0"
"1429169316798","-12.028341364347028","3B_AS_0"
"1429169317863","-13.269322962817933","3B_AS_0"
"1429169319758","-9.998117869399646","3B_AS_0"
"1429169320806","-4.141794997294593","3B_AS_0"
"1429169321846","-10.079868022399275","3B_AS_0"
"1429169322884","-5.496292256544121","3B_AS_0"
"1429169323922","-6.28848235216463","3B_AS_0"
"1429169324961","-0.46926448032704426","3B_AS_0"
"1429169325998","-1.103038277526291","3B_AS_0"
"1429169327034","-5.5570754971629945","3B_AS_0"
"1429169328078","-3.9217577494386973","3B_AS_0"
"1429169329117","-7.942730067768734","3B_AS_0"
"1429169330165","-6.007741451067404","3B_AS_0"
"1429169331238","-1.5604933769536522","3B_AS_0"
"1429169332274","2.601908141658571","3B_AS_0"
"1429169333320","-2.0556062888957074","3B_AS_0"
"1429169334355","-3.6335267270737153","3B_AS_0"
"1429169335404","-4.748095722796007","3B_AS_0"
"1429169336458","-3.4497426957371187","3B_AS_0"
"1429169337491","3.2340133499946044","3B_AS_0"
"1429169338526","-1.986589742629386","3B_AS_0"
"1429169339578","-4.820641319773916","3B_AS_0"
"1429169340621","-5.280928588216225","3B_AS_0"
"1429169341666","-10.763140221982788","3B_AS_0"
"1429169342707","-1.4381548807600146","3B_AS_0"
"1429169343758","-3.796345671248778","3B_AS_0"
"1429169344798","-7.007534344962002","3B_AS_0"
"1429169345844","-6.9143295172426145","3B_AS_0"
"1429169346897","-2.99751752437812","3B_AS_0"
"1429169347953","-0.37806433458052036","3B_AS_0"
"1429169348993","-2.2827282996513416","3B_AS_0"
"1429169350039","-1.4078376086610285","3B_AS_0"
"1429169351118","-1.2988161386602912","3B_AS_0"
"1429169352160","0.2785801053396893","3B_AS_0"
"1429169353231","-2.4091626956569194","3B_AS_0"
"1429169354285","-4.714816411441013","3B_AS_0"
"1429169355326","-4.282862170289371","3B_AS_0"
"1429169356374","-5.514482607984219","3B_AS_0"
"1429169357421","-6.281849370064462","3B_AS_0"
"1429169358468","0.7219269069655312","3B_AS_0"
"1429169359522","-3.861333925671869","3B_AS_0"
"1429169360578","-2.039317695958893","3B_AS_0"
"1429169361609","0.7956240200329145","3B_AS_0"
"1429169362663","0.08642747565285157","3B_AS_0"
"1429169363719","-10.361597247971376","3B_AS_0"
"1429169364760","-6.544364272099584","3B_AS_0"
"1429169365800","-12.183913695819395","3B_AS_0"
"1429169366845","-8.981850622388377","3B_AS_0"
"1429169367894","-6.661324553285794","3B_AS_0"
"1429169368927","-3.2791469081216635","3B_AS_0"
"1429169369973","-0.8121047084054032","3B_AS_0"
"1429169371027","-2.0556062888957074","3B_AS_0"
"1429169372081","5.746079423144471","3B_AS_0"
"1429169373124","1.8216093869466516","3B_AS_0"
"1429169374195","-9.668802886545219","3B_AS_0"
"1429169375239","-2.1663605735457176","3B_AS_0"
"1429169376283","-0.5101072968270141","3B_AS_0"
"1429169377312","1.4702939050245714","3B_AS_0"
"1429169378359","-1.3550356853368604","3B_AS_0"
"1429169379235","-2.6852022801946154","3B_AS_0"
"1429169380277","-4.798254993881836","3B_AS_0"
"1429169381320","-8.055850229328993","3B_AS_0"
"1429169382363","-15.353256775386782","3B_AS_0"
"1429169383413","-3.1394993721721693","3B_AS_0"
"1429169384456","-3.1164415151535545","3B_AS_0"
"1429169385497","4.110502856496238","3B_AS_0"
"1429169386552","6.776505171540119","3B_AS_0"
"1429169387596","-1.7788216667356218","3B_AS_0"
"1429169388649","-1.198528935097729","3B_AS_0"
"1429169389695","-8.865018477812708","3B_AS_0"
"1429169390735","-10.03889676889389","3B_AS_0"
"1429169391774","-4.681664120667358","3B_AS_0"
"1429169392815","5.866432481567443","3B_AS_0"
"1429169393855","0.822002648960042","3B_AS_0"
"1429169394930","-8.489401124221738","3B_AS_0"
"1429169395982","-2.593656297308221","3B_AS_0"
"1429169397027","-6.295120403414777","3B_AS_0"
"1429169398073","3.0071679158022286","3B_AS_0"
"1429169399128","-1.5182448806493987","3B_AS_0"
"1429169400167","1.8033315423944742","3B_AS_0"
"1429169401211","5.84347994746139","3B_AS_0"
"1429169402251","7.6456786237581875","3B_AS_0"
"1429169403291","-0.8830392769051343","3B_AS_0"
"1429169404328","-6.640569729460592","3B_AS_0"
"1429169405367","0.048121395317568635","3B_AS_0"
"1429169406409","-2.3921980620646597","3B_AS_0"
"1429169407451","-4.230347562692532","3B_AS_0"
"1429169408495","-8.506516183233403","3B_AS_0"
"1429169409542","-8.17046306564919","3B_AS_0"
"1429169410575","-14.63052076583483","3B_AS_0"
"1429169411613","-10.393472108102523","3B_AS_0"
"1429169412656","-8.936729016303895","3B_AS_0"
"1429169413694","-5.899206320499946","3B_AS_0"
"1429169414733","-10.663745613226215","3B_AS_0"
"1429169415802","-3.936929612926014","3B_AS_0"
"1429169416845","-4.90510768691564","3B_AS_0"
"1429169417894","-4.648637884535565","3B_AS_0"
"1429169418964","-4.748095722796007","3B_AS_0"
"1429169420017","-0.2149598706644466","3B_AS_0"
"1429169421072","-5.593750666238791","3B_AS_0"
"1429169422105","-7.2487230495383095","3B_AS_0"
"1429169423152","-12.28919849566654","3B_AS_0"
"1429169424194","-6.388589756526114","3B_AS_0"
"1429169425234","-3.359288656499701","3B_AS_0"
"1429169426279","-7.029185929845331","3B_AS_0"
"1429169427324","-4.8825028865501725","3B_AS_0"
"1429169428369","-13.166181415894496","3B_AS_0"
"1429169429415","-5.210311210313559","3B_AS_0"
"1429169430467","-4.188563286619639","3B_AS_0"
"1429169431525","-8.558064640989615","3B_AS_0"
"1429169432582","-8.88289068501965","3B_AS_0"
"1429169433623","-10.609013928426364","3B_AS_0"
"1429169434667","-1.8820844881742311","3B_AS_0"
"1429169435739","-2.031184839898358","3B_AS_0"
"1429169436786","-5.779485960803022","3B_AS_0"
"1429169437831","-6.857465879531821","3B_AS_0"
"1429169438873","-3.555669491936089","3B_AS_0"
"1429169439772","1.3085510308211024","3B_AS_0"
"1429169440821","0.24736954485218976","3B_AS_0"
"1429169441865","-10.663745613226215","3B_AS_0"
"1429169442906","-2.822129895289385","3B_AS_0"
"1429169443953","4.81283361727929","3B_AS_0"
"1429169444996","6.3659053587182495","3B_AS_0"
"1429169446043","0.995842133380957","3B_AS_0"
"1429169447096","-7.285858162272342","3B_AS_0"
"1429169448141","-9.192483465424182","3B_AS_0"
"1429169449188","-10.931368004200126","3B_AS_0"
"1429169450237","-1.2022227006809592","3B_AS_0"
"1429169451283","-13.122350088375017","3B_AS_0"
"1429169452328","-10.382834152531437","3B_AS_0"
"1429169453394","-8.532252171359724","3B_AS_0"
"1429169454442","-4.1781485495948125","3B_AS_0"
"1429169455492","-5.905553335497798","3B_AS_0"
"1429169456562","-3.2043889241981804","3B_AS_0"
"1429169457603","-5.441948661309861","3B_AS_0"
"1429169458661","0.2254552324648882","3B_AS_0"
"1429169459705","-5.655222187057879","3B_AS_0"
"1429169460757","-7.550346746134693","3B_AS_0"
"1429169461803","-11.926153248777421","3B_AS_0"
"1429169462858","-8.378967787931087","3B_AS_0"
"1429169463904","-8.378967787931087","3B_AS_0"
"1429169464948","-1.0702269030446547","3B_AS_0"
"1429169465997","-5.3045958770775625","3B_AS_0"
"1429169467045","5.882790094006564","3B_AS_0"
"1429169468087","-2.039317695958893","3B_AS_0"
"1429169469142","0.8541347811211255","3B_AS_0"
"1429169470195","-4.9448081983863235","3B_AS_0"
"1429169471243","-9.659015967607726","3B_AS_0"
"1429169472297","-18.85626095317086","3B_AS_0"
"1429169473341","-4.141794997294593","3B_AS_0"
"1429169474377","-4.9448081983863235","3B_AS_0"
"1429169475422","-13.035345458023254","3B_AS_0"
"1429169476465","-11.675822100337502","3B_AS_0"
"1429169477544","-5.735791130987419","3B_AS_0"
"1429169478605","-3.6825442930444634","3B_AS_0"
"1429169479645","-10.446858198956626","3B_AS_0"
"1429169480685","-15.998399902916304","3B_AS_0"
"1429169481723","0.7219269069655312","3B_AS_0"
"1429169482775","2.369948486259108","3B_AS_0"
"1429169483816","2.722662538904706","3B_AS_0"
"1429169484865","11.088437072272356","3B_AS_0"
"1429169485913","1.615735455260865","3B_AS_0"
"1429169486957","2.734411343128136","3B_AS_0"
"1429169488024","5.266583243449935","3B_AS_0"
"1429169489056","5.13756063637449","3B_AS_0"
"1429169490086","3.433445841830686","3B_AS_0"
"1429169491125","-2.7821538560502246","3B_AS_0"
"1429169492165","-4.93344666682777","3B_AS_0"
"1429169493206","2.888024327554641","3B_AS_0"
"1429169494259","2.3159071433686043","3B_AS_0"
"1429169495304","-0.6130625477151201","3B_AS_0"
"1429169496354","-5.024757779898667","3B_AS_0"
"1429169497399","-6.4222169361116865","3B_AS_0"
"1429169498471","-2.4773545249154876","3B_AS_0"
"1429169499325","-8.94573460512313","3B_AS_0"
"1429169500360","-4.47997453379831","3B_AS_0"
"1429169501405","-6.793936131266055","3B_AS_0"
"1429169502445","-0.755771217787996","3B_AS_0"
"1429169503492","-5.89286394005161","3B_AS_0"
"1429169504550","-4.83185615624227","3B_AS_0"
"1429169505594","-6.28848235216463","3B_AS_0"
"1429169506631","-12.571800777340233","3B_AS_0"
"1429169507665","3.0525607007865814","3B_AS_0"
"1429169508713","-0.24138084811053573","3B_AS_0"
"1429169509766","1.1521952113504192","3B_AS_0"
"1429169510812","-1.6806749768407383","3B_AS_0"
"1429169511852","-3.931869379961417","3B_AS_0"
"1429169512899","-2.3625894492852653","3B_AS_0"
"1429169513945","-8.463791603051218","3B_AS_0"
"1429169514989","-5.140263333592147","3B_AS_0"
"1429169516032","-3.936929612926014","3B_AS_0"
"1429169517080","-2.1953066738728695","3B_AS_0"
"1429169518128","-1.381396523895124","3B_AS_0"
"1429169519204","-4.8094409447363535","3B_AS_0"
"1429169520253","0.4084534273060577","3B_AS_0"
"1429169521293","-0.6615291760317235","3B_AS_0"
"1429169522354","-0.3579270234632501","3B_AS_0"
"1429169523406","3.85217495716018","3B_AS_0"
"1429169524451","3.0525607007865814","3B_AS_0"
"1429169525500","5.1018749262024885","3B_AS_0"
"1429169526534","-2.0964619128485094","3B_AS_0"
"1429169527587","-3.7022290371933058","3B_AS_0"
"1429169528626","-3.6091212891626263","3B_AS_0"
"1429169529673","4.465879809810746","3B_AS_0"
"1429169530713","6.317852665663139","3B_AS_0"
"1429169531759","0.14673537483497925","3B_AS_0"
"1429169532811","4.557734092273471","3B_AS_0"
"1429169533863","2.532487681318514","3B_AS_0"
"1429169534912","-1.2838855124861324","3B_AS_0"
"1429169535964","-3.3782534885711564","3B_AS_0"
"1429169537025","-4.146979055722465","3B_AS_0"
"1429169538072","2.804572384046398","3B_AS_0"
"1429169539113","-0.025774172140961345","3B_AS_0"
"1429169540188","2.093787820004347","3B_AS_0"
"1429169541233","-1.6106898115203911","3B_AS_0"
"1429169542281","-4.023407705798833","3B_AS_0"
"1429169543330","-6.892962004282096","3B_AS_0"
"1429169544372","-4.865587808880983","3B_AS_0"
"1429169545420","-0.6372620568875359","3B_AS_0"
"1429169546472","0.7011791654960919","3B_AS_0"
"1429169547517","-0.7874138379854895","3B_AS_0"
"1429169548568","-2.4346719346617713","3B_AS_0"
"1429169549616","-3.1950892556031056","3B_AS_0"
"1429169550665","-6.950059265848287","3B_AS_0"
"1429169551710","-6.523886723193114","3B_AS_0"
"1429169552752","-3.3214827659631445","3B_AS_0"
"1429169553800","-7.681777935496157","3B_AS_0"
"1429169554845","-3.4737037857960558","3B_AS_0"
"1429169555887","-5.06501023688711","3B_AS_0"
"1429169556957","-6.2223793722524405","3B_AS_0"
"1429169558012","-9.600524907261391","3B_AS_0"
"1429169559063","-6.268598582386917","3B_AS_0"
"1429169559961","-8.303328212930966","3B_AS_0"
"1429169561035","-3.6139968939148748","3B_AS_0"
"1429169562076","-1.0993864424344217","3B_AS_0"
"1429169563123","-6.255367978704507","3B_AS_0"
"1429169564175","3.459406178878476","3B_AS_0"
"1429169565215","-2.0556062888957074","3B_AS_0"
"1429169566266","4.599511516941051","3B_AS_0"
"1429169567305","0.6356474513472448","3B_AS_0"
"1429169568344","0.4329725392493577","3B_AS_0"
"1429169569404","-0.3713467088488775","3B_AS_0"
"1429169570451","1.2307249389943218","3B_AS_0"
"1429169571499","3.594439385117706","3B_AS_0"
"1429169572541","-2.2701854965503623","3B_AS_0"
"1429169573584","-0.23146356105249138","3B_AS_0"
"1429169574626","0.09279543021818418","3B_AS_0"
